src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,bridge,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_8b18bab6992d49__r7fam00__inst01__synth_merge_src1,bnb_flow_c03211f39cd14c__synth_merge_dst,50.0,100.0,125.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,50.0,50.0,
eth_flow_8b18bab6992d49__r7fam00__inst01__synth_merge_src2,bnb_flow_c03211f39cd14c__synth_merge_dst,50.0,100.0,125.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,50.0,50.0,
eth_flow_8b18bab6992d49__r7fam00__inst01__synth_unmatched_src,bnb_flow_c03211f39cd14c__synth_hidden_dst,100.0,0,125.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_8b18bab6992d49__r7fam00__inst01__synth_noise_src_0,bnb_flow_c03211f39cd14c__synth_noise_dst_0,100.0,99.59543122845528,185,one_to_one,0.2442,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_8b18bab6992d49__r7fam00__inst01__synth_noise_src_1,bnb_flow_c03211f39cd14c__synth_noise_dst_1,100.0,99.59543122845528,245,one_to_one,0.2538,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_d6f6a8a1e85641__r7fam01__inst00__synth_split_src,bnb_flow_bf0a7ece804545__synth_split_a,200.0,40.0,173.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,40.0,40.0,
eth_flow_d6f6a8a1e85641__r7fam01__inst00__synth_split_src,bnb_flow_bf0a7ece804545__synth_split_b,200.0,40.0,173.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,40.0,40.0,
eth_flow_d6f6a8a1e85641__r7fam01__inst00__synth_split_src,bnb_flow_bf0a7ece804545__synth_split_c,200.0,40.0,173.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,40.0,40.0,
eth_flow_d6f6a8a1e85641__r7fam01__inst00__synth_split_src,bnb_flow_bf0a7ece804545__synth_split_d,200.0,40.0,173.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,40.0,40.0,
eth_flow_d6f6a8a1e85641__r7fam01__inst00__synth_split_src,bnb_flow_bf0a7ece804545__synth_split_e,200.0,40.0,173.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,40.0,40.0,
eth_flow_d6f6a8a1e85641__r7fam01__inst00__synth_merge_src1,bnb_flow_bf0a7ece804545__synth_merge_dst,100.0,200.0,173.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,100.0,100.0,
eth_flow_d6f6a8a1e85641__r7fam01__inst00__synth_merge_src2,bnb_flow_bf0a7ece804545__synth_merge_dst,100.0,200.0,173.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,100.0,100.0,
eth_flow_d6f6a8a1e85641__r7fam01__inst00__synth_unmatched_src,bnb_flow_bf0a7ece804545__synth_hidden_dst,200.0,0,173.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_d6f6a8a1e85641__r7fam01__inst00__synth_noise_src_0,bnb_flow_bf0a7ece804545__synth_noise_dst_0,200.0,196.17884611373384,233,one_to_one,0.2545,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_d6f6a8a1e85641__r7fam01__inst00__synth_noise_src_1,bnb_flow_bf0a7ece804545__synth_noise_dst_1,200.0,196.17884611373384,293,one_to_one,0.2486,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_f1201dbd944840__r7fam01__inst01__synth_split_src,bnb_flow_23a956843e8044__synth_split_a,56.97976087,7.12247010875,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.12247010875,7.12247010875,
eth_flow_f1201dbd944840__r7fam01__inst01__synth_split_src,bnb_flow_23a956843e8044__synth_split_b,56.97976087,7.12247010875,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.12247010875,7.12247010875,
eth_flow_f1201dbd944840__r7fam01__inst01__synth_split_src,bnb_flow_23a956843e8044__synth_split_c,56.97976087,7.12247010875,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.12247010875,7.12247010875,
eth_flow_f1201dbd944840__r7fam01__inst01__synth_split_src,bnb_flow_23a956843e8044__synth_split_d,56.97976087,7.12247010875,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.12247010875,7.12247010875,
eth_flow_f1201dbd944840__r7fam01__inst01__synth_split_src,bnb_flow_23a956843e8044__synth_split_e,56.97976087,7.12247010875,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.12247010875,7.12247010875,
eth_flow_f1201dbd944840__r7fam01__inst01__synth_split_src,bnb_flow_23a956843e8044__synth_split_f,56.97976087,7.12247010875,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.12247010875,7.12247010875,
eth_flow_f1201dbd944840__r7fam01__inst01__synth_split_src,bnb_flow_23a956843e8044__synth_split_g,56.97976087,7.12247010875,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.12247010875,7.12247010875,
eth_flow_f1201dbd944840__r7fam01__inst01__synth_split_src,bnb_flow_23a956843e8044__synth_split_h,56.97976087,7.12247010875,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.12247010875,7.12247010875,
eth_flow_f1201dbd944840__r7fam01__inst01__synth_merge_src1,bnb_flow_23a956843e8044__synth_merge_dst,28.489880435,56.97976087,181.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,28.489880435,28.489880435,
eth_flow_f1201dbd944840__r7fam01__inst01__synth_merge_src2,bnb_flow_23a956843e8044__synth_merge_dst,28.489880435,56.97976087,181.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,28.489880435,28.489880435,
eth_flow_f1201dbd944840__r7fam01__inst01__synth_unmatched_src,bnb_flow_23a956843e8044__synth_hidden_dst,56.97976087,0,181.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_f1201dbd944840__r7fam01__inst01__synth_noise_src_0,bnb_flow_23a956843e8044__synth_noise_dst_0,56.97976087,55.2351280934909,241,one_to_one,0.2203,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_f1201dbd944840__r7fam01__inst01__synth_noise_src_1,bnb_flow_23a956843e8044__synth_noise_dst_1,56.97976087,55.2351280934909,301,one_to_one,0.258,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_602c1daf245a4f__r7fam02__inst00__synth_split_src,bnb_flow_84eeb931b39b4a__synth_split_a,25.0,8.333333333333334,196.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,8.333333333333334,8.333333333333334,
eth_flow_602c1daf245a4f__r7fam02__inst00__synth_split_src,bnb_flow_84eeb931b39b4a__synth_split_b,25.0,8.333333333333334,196.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,8.333333333333334,8.333333333333334,
eth_flow_602c1daf245a4f__r7fam02__inst00__synth_split_src,bnb_flow_84eeb931b39b4a__synth_split_c,25.0,8.333333333333334,196.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,8.333333333333334,8.333333333333334,
eth_flow_602c1daf245a4f__r7fam02__inst00__synth_merge_src1,bnb_flow_84eeb931b39b4a__synth_merge_dst,12.5,25.0,196.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,12.5,12.5,
eth_flow_602c1daf245a4f__r7fam02__inst00__synth_merge_src2,bnb_flow_84eeb931b39b4a__synth_merge_dst,12.5,25.0,196.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,12.5,12.5,
eth_flow_602c1daf245a4f__r7fam02__inst00__synth_unmatched_src,bnb_flow_84eeb931b39b4a__synth_hidden_dst,25.0,0,196.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_602c1daf245a4f__r7fam02__inst00__synth_noise_src_0,bnb_flow_84eeb931b39b4a__synth_noise_dst_0,25.0,23.501793909727645,256,one_to_one,0.2347,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_602c1daf245a4f__r7fam02__inst00__synth_noise_src_1,bnb_flow_84eeb931b39b4a__synth_noise_dst_1,25.0,23.501793909727645,316,one_to_one,0.2486,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_de7ae2d1c0cd4b__r7fam02__inst01__synth_split_src,bnb_flow_8d6f14ccfb024a__synth_split_a,14.0,7.0,185.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.0,7.0,
eth_flow_de7ae2d1c0cd4b__r7fam02__inst01__synth_split_src,bnb_flow_8d6f14ccfb024a__synth_split_b,14.0,7.0,185.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.0,7.0,
eth_flow_de7ae2d1c0cd4b__r7fam02__inst01__synth_merge_src1,bnb_flow_8d6f14ccfb024a__synth_merge_dst,4.666666666666667,14.0,185.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,4.666666666666667,4.666666666666667,
eth_flow_de7ae2d1c0cd4b__r7fam02__inst01__synth_merge_src2,bnb_flow_8d6f14ccfb024a__synth_merge_dst,4.666666666666667,14.0,185.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,4.666666666666667,4.666666666666667,
eth_flow_de7ae2d1c0cd4b__r7fam02__inst01__synth_merge_src3,bnb_flow_8d6f14ccfb024a__synth_merge_dst,4.666666666666667,14.0,185.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,4.666666666666667,4.666666666666667,
eth_flow_de7ae2d1c0cd4b__r7fam02__inst01__synth_unmatched_src,bnb_flow_8d6f14ccfb024a__synth_hidden_dst,14.0,0,185.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_de7ae2d1c0cd4b__r7fam02__inst01__synth_noise_src_0,bnb_flow_8d6f14ccfb024a__synth_noise_dst_0,14.0,6.998061654291334,245,one_to_one,0.236,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_de7ae2d1c0cd4b__r7fam02__inst01__synth_noise_src_1,bnb_flow_8d6f14ccfb024a__synth_noise_dst_1,14.0,6.998061654291334,305,one_to_one,0.2501,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_43ea4e1eee4745__r7fam03__inst00__synth_split_src,bnb_flow_9ffd6a6a236c4e__synth_split_a,3.4,0.85,208.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.85,0.85,
eth_flow_43ea4e1eee4745__r7fam03__inst00__synth_split_src,bnb_flow_9ffd6a6a236c4e__synth_split_b,3.4,0.85,208.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.85,0.85,
eth_flow_43ea4e1eee4745__r7fam03__inst00__synth_split_src,bnb_flow_9ffd6a6a236c4e__synth_split_c,3.4,0.85,208.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.85,0.85,
eth_flow_43ea4e1eee4745__r7fam03__inst00__synth_split_src,bnb_flow_9ffd6a6a236c4e__synth_split_d,3.4,0.85,208.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.85,0.85,
eth_flow_43ea4e1eee4745__r7fam03__inst00__synth_merge_src1,bnb_flow_9ffd6a6a236c4e__synth_merge_dst,1.7,3.4,208.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,1.7,1.7,
eth_flow_43ea4e1eee4745__r7fam03__inst00__synth_merge_src2,bnb_flow_9ffd6a6a236c4e__synth_merge_dst,1.7,3.4,208.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,1.7,1.7,
eth_flow_43ea4e1eee4745__r7fam03__inst00__synth_unmatched_src,bnb_flow_9ffd6a6a236c4e__synth_hidden_dst,3.4,0,208.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_43ea4e1eee4745__r7fam03__inst00__synth_noise_src_0,bnb_flow_9ffd6a6a236c4e__synth_noise_dst_0,3.4,1.6996065569299876,268,one_to_one,0.2551,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_43ea4e1eee4745__r7fam03__inst00__synth_noise_src_1,bnb_flow_9ffd6a6a236c4e__synth_noise_dst_1,3.4,1.6996065569299876,328,one_to_one,0.2592,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_8f1b05d2d69545__r7fam03__inst01__synth_split_src,bnb_flow_d7e1640481ed4f__synth_split_a,125.820404,62.910202,206.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,62.910202,62.910202,
eth_flow_8f1b05d2d69545__r7fam03__inst01__synth_split_src,bnb_flow_d7e1640481ed4f__synth_split_b,125.820404,62.910202,206.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,62.910202,62.910202,
eth_flow_8f1b05d2d69545__r7fam03__inst01__synth_merge_src1,bnb_flow_d7e1640481ed4f__synth_merge_dst,62.910202,125.820404,206.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,62.910202,62.910202,
eth_flow_8f1b05d2d69545__r7fam03__inst01__synth_merge_src2,bnb_flow_d7e1640481ed4f__synth_merge_dst,62.910202,125.820404,206.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,62.910202,62.910202,
eth_flow_8f1b05d2d69545__r7fam03__inst01__synth_unmatched_src,bnb_flow_d7e1640481ed4f__synth_hidden_dst,125.820404,0,206.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_8f1b05d2d69545__r7fam03__inst01__synth_noise_src_0,bnb_flow_d7e1640481ed4f__synth_noise_dst_0,125.820404,125.40338224005376,266,one_to_one,0.2295,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_8f1b05d2d69545__r7fam03__inst01__synth_noise_src_1,bnb_flow_d7e1640481ed4f__synth_noise_dst_1,125.820404,125.40338224005376,326,one_to_one,0.2362,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_3e7572f9e27849__r7fam04__inst00__synth_split_src,bnb_flow_2b1a8bb53c1148__synth_split_a,175.0,35.0,225.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,35.0,35.0,
eth_flow_3e7572f9e27849__r7fam04__inst00__synth_split_src,bnb_flow_2b1a8bb53c1148__synth_split_b,175.0,35.0,225.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,35.0,35.0,
eth_flow_3e7572f9e27849__r7fam04__inst00__synth_split_src,bnb_flow_2b1a8bb53c1148__synth_split_c,175.0,35.0,225.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,35.0,35.0,
eth_flow_3e7572f9e27849__r7fam04__inst00__synth_split_src,bnb_flow_2b1a8bb53c1148__synth_split_d,175.0,35.0,225.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,35.0,35.0,
eth_flow_3e7572f9e27849__r7fam04__inst00__synth_split_src,bnb_flow_2b1a8bb53c1148__synth_split_e,175.0,35.0,225.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,35.0,35.0,
eth_flow_3e7572f9e27849__r7fam04__inst00__synth_merge_src1,bnb_flow_2b1a8bb53c1148__synth_merge_dst,87.5,175.0,225.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,87.5,87.5,
eth_flow_3e7572f9e27849__r7fam04__inst00__synth_merge_src2,bnb_flow_2b1a8bb53c1148__synth_merge_dst,87.5,175.0,225.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,87.5,87.5,
eth_flow_3e7572f9e27849__r7fam04__inst00__synth_unmatched_src,bnb_flow_2b1a8bb53c1148__synth_hidden_dst,175.0,0,225.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_3e7572f9e27849__r7fam04__inst00__synth_noise_src_0,bnb_flow_2b1a8bb53c1148__synth_noise_dst_0,175.0,174.59598696243808,285,one_to_one,0.2285,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_3e7572f9e27849__r7fam04__inst00__synth_noise_src_1,bnb_flow_2b1a8bb53c1148__synth_noise_dst_1,175.0,174.59598696243808,345,one_to_one,0.252,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_3e301acfdbe64e__r7fam04__inst01__synth_split_src,bnb_flow_b4c20ab220694b__synth_split_a,6.6,3.3,239.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,3.3,3.3,
eth_flow_3e301acfdbe64e__r7fam04__inst01__synth_split_src,bnb_flow_b4c20ab220694b__synth_split_b,6.6,3.3,239.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,3.3,3.3,
eth_flow_3e301acfdbe64e__r7fam04__inst01__synth_merge_src1,bnb_flow_b4c20ab220694b__synth_merge_dst,3.3,6.6,239.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,3.3,3.3,
eth_flow_3e301acfdbe64e__r7fam04__inst01__synth_merge_src2,bnb_flow_b4c20ab220694b__synth_merge_dst,3.3,6.6,239.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,3.3,3.3,
eth_flow_3e301acfdbe64e__r7fam04__inst01__synth_unmatched_src,bnb_flow_b4c20ab220694b__synth_hidden_dst,6.6,0,239.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_3e301acfdbe64e__r7fam04__inst01__synth_noise_src_0,bnb_flow_b4c20ab220694b__synth_noise_dst_0,6.6,3.298701274655627,299,one_to_one,0.258,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_3e301acfdbe64e__r7fam04__inst01__synth_noise_src_1,bnb_flow_b4c20ab220694b__synth_noise_dst_1,6.6,3.298701274655627,359,one_to_one,0.2335,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_94ae216a661040__r7fam05__inst00__synth_split_src,bnb_flow_5b47b2378ce64e__synth_split_a,0.03,0.01,419.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.01,0.01,
eth_flow_94ae216a661040__r7fam05__inst00__synth_split_src,bnb_flow_5b47b2378ce64e__synth_split_b,0.03,0.01,419.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.01,0.01,
eth_flow_94ae216a661040__r7fam05__inst00__synth_split_src,bnb_flow_5b47b2378ce64e__synth_split_c,0.03,0.01,419.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.01,0.01,
eth_flow_94ae216a661040__r7fam05__inst00__synth_merge_src1,bnb_flow_5b47b2378ce64e__synth_merge_dst,0.015,0.03,419.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.015,0.015,
eth_flow_94ae216a661040__r7fam05__inst00__synth_merge_src2,bnb_flow_5b47b2378ce64e__synth_merge_dst,0.015,0.03,419.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.015,0.015,
eth_flow_94ae216a661040__r7fam05__inst00__synth_unmatched_src,bnb_flow_5b47b2378ce64e__synth_hidden_dst,0.03,0,419.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_94ae216a661040__r7fam05__inst00__synth_noise_src_0,bnb_flow_5b47b2378ce64e__synth_noise_dst_0,0.03,0.014911201550086,479,one_to_one,0.2567,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_94ae216a661040__r7fam05__inst00__synth_noise_src_1,bnb_flow_5b47b2378ce64e__synth_noise_dst_1,0.03,0.014911201550086,539,one_to_one,0.2301,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_85c6d5fa6c8c43__r7fam05__inst01__synth_split_src,bnb_flow_0356841d5f6348__synth_split_a,0.32,0.16,253.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.16,0.16,
eth_flow_85c6d5fa6c8c43__r7fam05__inst01__synth_split_src,bnb_flow_0356841d5f6348__synth_split_b,0.32,0.16,253.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.16,0.16,
eth_flow_85c6d5fa6c8c43__r7fam05__inst01__synth_merge_src1,bnb_flow_0356841d5f6348__synth_merge_dst,0.16,0.32,253.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.16,0.16,
eth_flow_85c6d5fa6c8c43__r7fam05__inst01__synth_merge_src2,bnb_flow_0356841d5f6348__synth_merge_dst,0.16,0.32,253.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.16,0.16,
eth_flow_85c6d5fa6c8c43__r7fam05__inst01__synth_unmatched_src,bnb_flow_0356841d5f6348__synth_hidden_dst,0.32,0,253.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_85c6d5fa6c8c43__r7fam05__inst01__synth_noise_src_0,bnb_flow_0356841d5f6348__synth_noise_dst_0,0.32,0.1598664581120151,313,one_to_one,0.2559,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_85c6d5fa6c8c43__r7fam05__inst01__synth_noise_src_1,bnb_flow_0356841d5f6348__synth_noise_dst_1,0.32,0.1598664581120151,373,one_to_one,0.2328,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_6509a009e9954c__r7fam06__inst00__synth_split_src,bnb_flow_17e03afce35447__synth_split_a,422.3622,211.1811,161.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,211.1811,211.1811,
eth_flow_6509a009e9954c__r7fam06__inst00__synth_split_src,bnb_flow_17e03afce35447__synth_split_b,422.3622,211.1811,161.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,211.1811,211.1811,
eth_flow_6509a009e9954c__r7fam06__inst00__synth_merge_src1,bnb_flow_17e03afce35447__synth_merge_dst,211.1811,422.3622,161.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,211.1811,211.1811,
eth_flow_6509a009e9954c__r7fam06__inst00__synth_merge_src2,bnb_flow_17e03afce35447__synth_merge_dst,211.1811,422.3622,161.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,211.1811,211.1811,
eth_flow_6509a009e9954c__r7fam06__inst00__synth_unmatched_src,bnb_flow_17e03afce35447__synth_hidden_dst,422.3622,0,161.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_6509a009e9954c__r7fam06__inst00__synth_noise_src_0,bnb_flow_17e03afce35447__synth_noise_dst_0,422.3622,420.7953529592101,221,one_to_one,0.2458,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_6509a009e9954c__r7fam06__inst00__synth_noise_src_1,bnb_flow_17e03afce35447__synth_noise_dst_1,422.3622,420.7953529592101,281,one_to_one,0.2202,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_9e72022152194d__r7fam06__inst01__synth_split_src,bnb_flow_8d0294091f0140__synth_split_a,464.981529,116.24538225,145.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,116.24538225,116.24538225,
eth_flow_9e72022152194d__r7fam06__inst01__synth_split_src,bnb_flow_8d0294091f0140__synth_split_b,464.981529,116.24538225,145.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,116.24538225,116.24538225,
eth_flow_9e72022152194d__r7fam06__inst01__synth_split_src,bnb_flow_8d0294091f0140__synth_split_c,464.981529,116.24538225,145.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,116.24538225,116.24538225,
eth_flow_9e72022152194d__r7fam06__inst01__synth_split_src,bnb_flow_8d0294091f0140__synth_split_d,464.981529,116.24538225,145.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,116.24538225,116.24538225,
eth_flow_9e72022152194d__r7fam06__inst01__synth_merge_src1,bnb_flow_8d0294091f0140__synth_merge_dst,232.4907645,464.981529,145.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,232.4907645,232.4907645,
