src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,bridge,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_split_src,bnb_flow_f5538d1b7f3144__synth_split_c,0.030682,0.004383142857142857,150.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.004383142857142857,0.004383142857142857,
eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_split_src,bnb_flow_f5538d1b7f3144__synth_split_d,0.030682,0.004383142857142857,150.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.004383142857142857,0.004383142857142857,
eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_split_src,bnb_flow_f5538d1b7f3144__synth_split_e,0.030682,0.004383142857142857,150.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.004383142857142857,0.004383142857142857,
eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_split_src,bnb_flow_f5538d1b7f3144__synth_split_f,0.030682,0.004383142857142857,150.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.004383142857142857,0.004383142857142857,
eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_split_src,bnb_flow_f5538d1b7f3144__synth_split_g,0.030682,0.004383142857142857,150.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.004383142857142857,0.004383142857142857,
eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_merge_src1,bnb_flow_f5538d1b7f3144__synth_merge_dst,0.015341,0.030682,150.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.015341,0.015341,
eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_merge_src2,bnb_flow_f5538d1b7f3144__synth_merge_dst,0.015341,0.030682,150.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.015341,0.015341,
eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_unmatched_src,bnb_flow_f5538d1b7f3144__synth_hidden_dst,0.030682,0,150.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_noise_src_0,bnb_flow_f5538d1b7f3144__synth_noise_dst_0,0.030682,0.0152479478916296,210,one_to_one,0.2452,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_noise_src_1,bnb_flow_f5538d1b7f3144__synth_noise_dst_1,0.030682,0.0152479478916296,270,one_to_one,0.2214,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_86f3919a073042__r7fam01__inst00__synth_split_src,bnb_flow_0bf911fa584843__synth_split_a,21.0,4.2,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,4.2,4.2,
eth_flow_86f3919a073042__r7fam01__inst00__synth_split_src,bnb_flow_0bf911fa584843__synth_split_b,21.0,4.2,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,4.2,4.2,
eth_flow_86f3919a073042__r7fam01__inst00__synth_split_src,bnb_flow_0bf911fa584843__synth_split_c,21.0,4.2,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,4.2,4.2,
eth_flow_86f3919a073042__r7fam01__inst00__synth_split_src,bnb_flow_0bf911fa584843__synth_split_d,21.0,4.2,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,4.2,4.2,
eth_flow_86f3919a073042__r7fam01__inst00__synth_split_src,bnb_flow_0bf911fa584843__synth_split_e,21.0,4.2,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,4.2,4.2,
eth_flow_86f3919a073042__r7fam01__inst00__synth_merge_src1,bnb_flow_0bf911fa584843__synth_merge_dst,10.5,21.0,181.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,10.5,10.5,
eth_flow_86f3919a073042__r7fam01__inst00__synth_merge_src2,bnb_flow_0bf911fa584843__synth_merge_dst,10.5,21.0,181.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,10.5,10.5,
eth_flow_86f3919a073042__r7fam01__inst00__synth_unmatched_src,bnb_flow_0bf911fa584843__synth_hidden_dst,21.0,0,181.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_86f3919a073042__r7fam01__inst00__synth_noise_src_0,bnb_flow_0bf911fa584843__synth_noise_dst_0,21.0,19.545367224417355,241,one_to_one,0.2323,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_86f3919a073042__r7fam01__inst00__synth_noise_src_1,bnb_flow_0bf911fa584843__synth_noise_dst_1,21.0,19.545367224417355,301,one_to_one,0.2513,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_bad8c64a952040__r7fam01__inst01__synth_split_src,bnb_flow_3d84c640e00340__synth_split_a,1.489642,0.744821,175.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.744821,0.744821,
eth_flow_bad8c64a952040__r7fam01__inst01__synth_split_src,bnb_flow_3d84c640e00340__synth_split_b,1.489642,0.744821,175.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.744821,0.744821,
eth_flow_bad8c64a952040__r7fam01__inst01__synth_merge_src1,bnb_flow_3d84c640e00340__synth_merge_dst,0.744821,1.489642,175.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.744821,0.744821,
eth_flow_bad8c64a952040__r7fam01__inst01__synth_merge_src2,bnb_flow_3d84c640e00340__synth_merge_dst,0.744821,1.489642,175.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.744821,0.744821,
eth_flow_bad8c64a952040__r7fam01__inst01__synth_unmatched_src,bnb_flow_3d84c640e00340__synth_hidden_dst,1.489642,0,175.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_bad8c64a952040__r7fam01__inst01__synth_noise_src_0,bnb_flow_3d84c640e00340__synth_noise_dst_0,1.489642,0.7444859211134778,235,one_to_one,0.2413,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_bad8c64a952040__r7fam01__inst01__synth_noise_src_1,bnb_flow_3d84c640e00340__synth_noise_dst_1,1.489642,0.7444859211134778,295,one_to_one,0.2244,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_c3144a68e43a47__r7fam02__inst00__synth_split_src,bnb_flow_28e0e40edb694e__synth_split_a,91.46832773896112,45.73416386948056,187.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,45.73416386948056,45.73416386948056,
eth_flow_c3144a68e43a47__r7fam02__inst00__synth_split_src,bnb_flow_28e0e40edb694e__synth_split_b,91.46832773896112,45.73416386948056,187.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,45.73416386948056,45.73416386948056,
eth_flow_c3144a68e43a47__r7fam02__inst00__synth_merge_src1,bnb_flow_28e0e40edb694e__synth_merge_dst,45.73416386948056,91.46832773896112,187.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,45.73416386948056,45.73416386948056,
eth_flow_c3144a68e43a47__r7fam02__inst00__synth_merge_src2,bnb_flow_28e0e40edb694e__synth_merge_dst,45.73416386948056,91.46832773896112,187.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,45.73416386948056,45.73416386948056,
eth_flow_c3144a68e43a47__r7fam02__inst00__synth_unmatched_src,bnb_flow_28e0e40edb694e__synth_hidden_dst,91.46832773896112,0,187.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_c3144a68e43a47__r7fam02__inst00__synth_noise_src_0,bnb_flow_28e0e40edb694e__synth_noise_dst_0,91.46832773896112,91.02941395362588,247,one_to_one,0.2393,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_c3144a68e43a47__r7fam02__inst00__synth_noise_src_1,bnb_flow_28e0e40edb694e__synth_noise_dst_1,91.46832773896112,91.02941395362588,307,one_to_one,0.2235,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_ff1014e6148b43__r7fam02__inst01__synth_split_src,bnb_flow_50759a1c717b44__synth_split_a,100.0,50.0,199.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,50.0,50.0,
eth_flow_ff1014e6148b43__r7fam02__inst01__synth_split_src,bnb_flow_50759a1c717b44__synth_split_b,100.0,50.0,199.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,50.0,50.0,
eth_flow_ff1014e6148b43__r7fam02__inst01__synth_merge_src1,bnb_flow_50759a1c717b44__synth_merge_dst,50.0,100.0,199.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,50.0,50.0,
eth_flow_ff1014e6148b43__r7fam02__inst01__synth_merge_src2,bnb_flow_50759a1c717b44__synth_merge_dst,50.0,100.0,199.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,50.0,50.0,
eth_flow_ff1014e6148b43__r7fam02__inst01__synth_unmatched_src,bnb_flow_50759a1c717b44__synth_hidden_dst,100.0,0,199.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_ff1014e6148b43__r7fam02__inst01__synth_noise_src_0,bnb_flow_50759a1c717b44__synth_noise_dst_0,100.0,98.55834392396352,259,one_to_one,0.2465,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_ff1014e6148b43__r7fam02__inst01__synth_noise_src_1,bnb_flow_50759a1c717b44__synth_noise_dst_1,100.0,98.55834392396352,319,one_to_one,0.2583,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_a1f71590a6fc45__r7fam03__inst00__synth_split_src,bnb_flow_4140eb5632a84c__synth_split_a,79.356519,39.6782595,205.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,39.6782595,39.6782595,
eth_flow_a1f71590a6fc45__r7fam03__inst00__synth_split_src,bnb_flow_4140eb5632a84c__synth_split_b,79.356519,39.6782595,205.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,39.6782595,39.6782595,
eth_flow_a1f71590a6fc45__r7fam03__inst00__synth_merge_src1,bnb_flow_4140eb5632a84c__synth_merge_dst,39.6782595,79.356519,205.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,39.6782595,39.6782595,
eth_flow_a1f71590a6fc45__r7fam03__inst00__synth_merge_src2,bnb_flow_4140eb5632a84c__synth_merge_dst,39.6782595,79.356519,205.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,39.6782595,39.6782595,
eth_flow_a1f71590a6fc45__r7fam03__inst00__synth_unmatched_src,bnb_flow_4140eb5632a84c__synth_hidden_dst,79.356519,0,205.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_a1f71590a6fc45__r7fam03__inst00__synth_noise_src_0,bnb_flow_4140eb5632a84c__synth_noise_dst_0,79.356519,77.77472706083093,265,one_to_one,0.2406,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_a1f71590a6fc45__r7fam03__inst00__synth_noise_src_1,bnb_flow_4140eb5632a84c__synth_noise_dst_1,79.356519,77.77472706083093,325,one_to_one,0.2556,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_6e19f233511649__r7fam03__inst01__synth_split_src,bnb_flow_e702a725b09341__synth_split_a,0.005007,0.0016690000000000001,203.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.0016690000000000001,0.0016690000000000001,
eth_flow_6e19f233511649__r7fam03__inst01__synth_split_src,bnb_flow_e702a725b09341__synth_split_b,0.005007,0.0016690000000000001,203.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.0016690000000000001,0.0016690000000000001,
eth_flow_6e19f233511649__r7fam03__inst01__synth_split_src,bnb_flow_e702a725b09341__synth_split_c,0.005007,0.0016690000000000001,203.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.0016690000000000001,0.0016690000000000001,
eth_flow_6e19f233511649__r7fam03__inst01__synth_merge_src1,bnb_flow_e702a725b09341__synth_merge_dst,0.0025035,0.005007,203.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.0025035,0.0025035,
eth_flow_6e19f233511649__r7fam03__inst01__synth_merge_src2,bnb_flow_e702a725b09341__synth_merge_dst,0.0025035,0.005007,203.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.0025035,0.0025035,
eth_flow_6e19f233511649__r7fam03__inst01__synth_unmatched_src,bnb_flow_e702a725b09341__synth_hidden_dst,0.005007,0,203.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_6e19f233511649__r7fam03__inst01__synth_noise_src_0,bnb_flow_e702a725b09341__synth_noise_dst_0,0.005007,0.0049216126957753,263,one_to_one,0.2473,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_6e19f233511649__r7fam03__inst01__synth_noise_src_1,bnb_flow_e702a725b09341__synth_noise_dst_1,0.005007,0.0049216126957753,323,one_to_one,0.2262,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_ae1c3c2f2b6447__r7fam04__inst00__synth_split_src,bnb_flow_50732c0f8b5e45__synth_split_a,0.19,0.02375,220.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.02375,0.02375,
eth_flow_ae1c3c2f2b6447__r7fam04__inst00__synth_split_src,bnb_flow_50732c0f8b5e45__synth_split_b,0.19,0.02375,220.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.02375,0.02375,
eth_flow_ae1c3c2f2b6447__r7fam04__inst00__synth_split_src,bnb_flow_50732c0f8b5e45__synth_split_c,0.19,0.02375,220.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.02375,0.02375,
eth_flow_ae1c3c2f2b6447__r7fam04__inst00__synth_split_src,bnb_flow_50732c0f8b5e45__synth_split_d,0.19,0.02375,220.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.02375,0.02375,
eth_flow_ae1c3c2f2b6447__r7fam04__inst00__synth_split_src,bnb_flow_50732c0f8b5e45__synth_split_e,0.19,0.02375,220.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.02375,0.02375,
eth_flow_ae1c3c2f2b6447__r7fam04__inst00__synth_split_src,bnb_flow_50732c0f8b5e45__synth_split_f,0.19,0.02375,220.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.02375,0.02375,
eth_flow_ae1c3c2f2b6447__r7fam04__inst00__synth_split_src,bnb_flow_50732c0f8b5e45__synth_split_g,0.19,0.02375,220.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.02375,0.02375,
eth_flow_ae1c3c2f2b6447__r7fam04__inst00__synth_split_src,bnb_flow_50732c0f8b5e45__synth_split_h,0.19,0.02375,220.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.02375,0.02375,
eth_flow_ae1c3c2f2b6447__r7fam04__inst00__synth_merge_src1,bnb_flow_50732c0f8b5e45__synth_merge_dst,0.095,0.19,220.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.095,0.095,
eth_flow_ae1c3c2f2b6447__r7fam04__inst00__synth_merge_src2,bnb_flow_50732c0f8b5e45__synth_merge_dst,0.095,0.19,220.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.095,0.095,
eth_flow_ae1c3c2f2b6447__r7fam04__inst00__synth_unmatched_src,bnb_flow_50732c0f8b5e45__synth_hidden_dst,0.19,0,220.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_ae1c3c2f2b6447__r7fam04__inst00__synth_noise_src_0,bnb_flow_50732c0f8b5e45__synth_noise_dst_0,0.19,0.0948774391585609,280,one_to_one,0.2289,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_ae1c3c2f2b6447__r7fam04__inst00__synth_noise_src_1,bnb_flow_50732c0f8b5e45__synth_noise_dst_1,0.19,0.0948774391585609,340,one_to_one,0.2238,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1b9f0c2564ca4d__r7fam04__inst01__synth_split_src,bnb_flow_bdb8cf845aa345__synth_split_a,0.68,0.34,226.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.34,0.34,
eth_flow_1b9f0c2564ca4d__r7fam04__inst01__synth_split_src,bnb_flow_bdb8cf845aa345__synth_split_b,0.68,0.34,226.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.34,0.34,
eth_flow_1b9f0c2564ca4d__r7fam04__inst01__synth_merge_src1,bnb_flow_bdb8cf845aa345__synth_merge_dst,0.34,0.68,226.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.34,0.34,
eth_flow_1b9f0c2564ca4d__r7fam04__inst01__synth_merge_src2,bnb_flow_bdb8cf845aa345__synth_merge_dst,0.34,0.68,226.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.34,0.34,
eth_flow_1b9f0c2564ca4d__r7fam04__inst01__synth_unmatched_src,bnb_flow_bdb8cf845aa345__synth_hidden_dst,0.68,0,226.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_1b9f0c2564ca4d__r7fam04__inst01__synth_noise_src_0,bnb_flow_bdb8cf845aa345__synth_noise_dst_0,0.68,0.3399984732516286,286,one_to_one,0.2353,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1b9f0c2564ca4d__r7fam04__inst01__synth_noise_src_1,bnb_flow_bdb8cf845aa345__synth_noise_dst_1,0.68,0.3399984732516286,346,one_to_one,0.2514,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_44a4f67516ad47__r7fam05__inst00__synth_split_src,bnb_flow_27aa2568ac3744__synth_split_a,42.322016,7.053669333333333,248.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.053669333333333,7.053669333333333,
eth_flow_44a4f67516ad47__r7fam05__inst00__synth_split_src,bnb_flow_27aa2568ac3744__synth_split_b,42.322016,7.053669333333333,248.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.053669333333333,7.053669333333333,
eth_flow_44a4f67516ad47__r7fam05__inst00__synth_split_src,bnb_flow_27aa2568ac3744__synth_split_c,42.322016,7.053669333333333,248.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.053669333333333,7.053669333333333,
eth_flow_44a4f67516ad47__r7fam05__inst00__synth_split_src,bnb_flow_27aa2568ac3744__synth_split_d,42.322016,7.053669333333333,248.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.053669333333333,7.053669333333333,
eth_flow_44a4f67516ad47__r7fam05__inst00__synth_split_src,bnb_flow_27aa2568ac3744__synth_split_e,42.322016,7.053669333333333,248.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.053669333333333,7.053669333333333,
eth_flow_44a4f67516ad47__r7fam05__inst00__synth_split_src,bnb_flow_27aa2568ac3744__synth_split_f,42.322016,7.053669333333333,248.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,7.053669333333333,7.053669333333333,
eth_flow_44a4f67516ad47__r7fam05__inst00__synth_merge_src1,bnb_flow_27aa2568ac3744__synth_merge_dst,21.161008,42.322016,248.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,21.161008,21.161008,
eth_flow_44a4f67516ad47__r7fam05__inst00__synth_merge_src2,bnb_flow_27aa2568ac3744__synth_merge_dst,21.161008,42.322016,248.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,21.161008,21.161008,
eth_flow_44a4f67516ad47__r7fam05__inst00__synth_unmatched_src,bnb_flow_27aa2568ac3744__synth_hidden_dst,42.322016,0,248.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_44a4f67516ad47__r7fam05__inst00__synth_noise_src_0,bnb_flow_27aa2568ac3744__synth_noise_dst_0,42.322016,41.91404166608603,308,one_to_one,0.2527,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_44a4f67516ad47__r7fam05__inst00__synth_noise_src_1,bnb_flow_27aa2568ac3744__synth_noise_dst_1,42.322016,41.91404166608603,368,one_to_one,0.2514,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_fbac4d0905e04a__r7fam05__inst01__synth_split_src,bnb_flow_97d2c9ab614245__synth_split_a,110.0,36.666666666666664,279.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,36.666666666666664,36.666666666666664,
eth_flow_fbac4d0905e04a__r7fam05__inst01__synth_split_src,bnb_flow_97d2c9ab614245__synth_split_b,110.0,36.666666666666664,279.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,36.666666666666664,36.666666666666664,
eth_flow_fbac4d0905e04a__r7fam05__inst01__synth_split_src,bnb_flow_97d2c9ab614245__synth_split_c,110.0,36.666666666666664,279.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,36.666666666666664,36.666666666666664,
eth_flow_fbac4d0905e04a__r7fam05__inst01__synth_merge_src1,bnb_flow_97d2c9ab614245__synth_merge_dst,55.0,110.0,279.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,55.0,55.0,
eth_flow_fbac4d0905e04a__r7fam05__inst01__synth_merge_src2,bnb_flow_97d2c9ab614245__synth_merge_dst,55.0,110.0,279.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,55.0,55.0,
eth_flow_fbac4d0905e04a__r7fam05__inst01__synth_unmatched_src,bnb_flow_97d2c9ab614245__synth_hidden_dst,110.0,0,279.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_fbac4d0905e04a__r7fam05__inst01__synth_noise_src_0,bnb_flow_97d2c9ab614245__synth_noise_dst_0,110.0,109.61388316556618,339,one_to_one,0.2245,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_fbac4d0905e04a__r7fam05__inst01__synth_noise_src_1,bnb_flow_97d2c9ab614245__synth_noise_dst_1,110.0,109.61388316556618,399,one_to_one,0.2375,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1bd737892e9c42__r7fam06__inst00__synth_split_src,bnb_flow_4bfa111a98bb42__synth_split_a,431.102623,86.2205246,144.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,86.2205246,86.2205246,
eth_flow_1bd737892e9c42__r7fam06__inst00__synth_split_src,bnb_flow_4bfa111a98bb42__synth_split_b,431.102623,86.2205246,144.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,86.2205246,86.2205246,
eth_flow_1bd737892e9c42__r7fam06__inst00__synth_split_src,bnb_flow_4bfa111a98bb42__synth_split_c,431.102623,86.2205246,144.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,86.2205246,86.2205246,
eth_flow_1bd737892e9c42__r7fam06__inst00__synth_split_src,bnb_flow_4bfa111a98bb42__synth_split_d,431.102623,86.2205246,144.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,86.2205246,86.2205246,
eth_flow_1bd737892e9c42__r7fam06__inst00__synth_split_src,bnb_flow_4bfa111a98bb42__synth_split_e,431.102623,86.2205246,144.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,86.2205246,86.2205246,
eth_flow_1bd737892e9c42__r7fam06__inst00__synth_merge_src1,bnb_flow_4bfa111a98bb42__synth_merge_dst,215.5513115,431.102623,144.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,215.5513115,215.5513115,
eth_flow_1bd737892e9c42__r7fam06__inst00__synth_merge_src2,bnb_flow_4bfa111a98bb42__synth_merge_dst,215.5513115,431.102623,144.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,215.5513115,215.5513115,
