src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,bridge,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_01e48705606942__r7fam00__inst00__synth_unmatched_src,bnb_flow_d754785b94674c__synth_hidden_dst,153.50698,0,162.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_01e48705606942__r7fam00__inst00__synth_noise_src_0,bnb_flow_d754785b94674c__synth_noise_dst_0,153.50698,153.09019678164108,222,one_to_one,0.2494,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_01e48705606942__r7fam00__inst00__synth_noise_src_1,bnb_flow_d754785b94674c__synth_noise_dst_1,153.50698,153.09019678164108,282,one_to_one,0.2359,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_db6bf960b0b342__r7fam00__inst01__synth_split_src,bnb_flow_0a0e6a1ecdb14c__synth_split_a,0.1,0.03333333333333333,149.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.03333333333333333,0.03333333333333333,
eth_flow_db6bf960b0b342__r7fam00__inst01__synth_split_src,bnb_flow_0a0e6a1ecdb14c__synth_split_b,0.1,0.03333333333333333,149.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.03333333333333333,0.03333333333333333,
eth_flow_db6bf960b0b342__r7fam00__inst01__synth_split_src,bnb_flow_0a0e6a1ecdb14c__synth_split_c,0.1,0.03333333333333333,149.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.03333333333333333,0.03333333333333333,
eth_flow_db6bf960b0b342__r7fam00__inst01__synth_merge_src1,bnb_flow_0a0e6a1ecdb14c__synth_merge_dst,0.05,0.1,149.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.05,0.05,
eth_flow_db6bf960b0b342__r7fam00__inst01__synth_merge_src2,bnb_flow_0a0e6a1ecdb14c__synth_merge_dst,0.05,0.1,149.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.05,0.05,
eth_flow_db6bf960b0b342__r7fam00__inst01__synth_unmatched_src,bnb_flow_0a0e6a1ecdb14c__synth_hidden_dst,0.1,0,149.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_db6bf960b0b342__r7fam00__inst01__synth_noise_src_0,bnb_flow_0a0e6a1ecdb14c__synth_noise_dst_0,0.1,0.0499006855076258,209,one_to_one,0.2532,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_db6bf960b0b342__r7fam00__inst01__synth_noise_src_1,bnb_flow_0a0e6a1ecdb14c__synth_noise_dst_1,0.1,0.0499006855076258,269,one_to_one,0.2393,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_f1201dbd944840__r7fam01__inst00__synth_split_src,bnb_flow_23a956843e8044__synth_split_a,56.97976087,28.489880435,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,28.489880435,28.489880435,
eth_flow_f1201dbd944840__r7fam01__inst00__synth_split_src,bnb_flow_23a956843e8044__synth_split_b,56.97976087,28.489880435,181.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,28.489880435,28.489880435,
eth_flow_f1201dbd944840__r7fam01__inst00__synth_merge_src1,bnb_flow_23a956843e8044__synth_merge_dst,28.489880435,56.97976087,181.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,28.489880435,28.489880435,
eth_flow_f1201dbd944840__r7fam01__inst00__synth_merge_src2,bnb_flow_23a956843e8044__synth_merge_dst,28.489880435,56.97976087,181.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,28.489880435,28.489880435,
eth_flow_f1201dbd944840__r7fam01__inst00__synth_unmatched_src,bnb_flow_23a956843e8044__synth_hidden_dst,56.97976087,0,181.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_f1201dbd944840__r7fam01__inst00__synth_noise_src_0,bnb_flow_23a956843e8044__synth_noise_dst_0,56.97976087,55.2351280934909,241,one_to_one,0.2557,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_f1201dbd944840__r7fam01__inst00__synth_noise_src_1,bnb_flow_23a956843e8044__synth_noise_dst_1,56.97976087,55.2351280934909,301,one_to_one,0.2261,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_9b7f54e98dae48__r7fam01__inst01__synth_split_src,bnb_flow_8e81eb9de01c4f__synth_split_a,71.174801,14.2349602,179.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,14.2349602,14.2349602,
eth_flow_9b7f54e98dae48__r7fam01__inst01__synth_split_src,bnb_flow_8e81eb9de01c4f__synth_split_b,71.174801,14.2349602,179.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,14.2349602,14.2349602,
eth_flow_9b7f54e98dae48__r7fam01__inst01__synth_split_src,bnb_flow_8e81eb9de01c4f__synth_split_c,71.174801,14.2349602,179.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,14.2349602,14.2349602,
eth_flow_9b7f54e98dae48__r7fam01__inst01__synth_split_src,bnb_flow_8e81eb9de01c4f__synth_split_d,71.174801,14.2349602,179.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,14.2349602,14.2349602,
eth_flow_9b7f54e98dae48__r7fam01__inst01__synth_split_src,bnb_flow_8e81eb9de01c4f__synth_split_e,71.174801,14.2349602,179.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,14.2349602,14.2349602,
eth_flow_9b7f54e98dae48__r7fam01__inst01__synth_merge_src1,bnb_flow_8e81eb9de01c4f__synth_merge_dst,35.5874005,71.174801,179.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,35.5874005,35.5874005,
eth_flow_9b7f54e98dae48__r7fam01__inst01__synth_merge_src2,bnb_flow_8e81eb9de01c4f__synth_merge_dst,35.5874005,71.174801,179.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,35.5874005,35.5874005,
eth_flow_9b7f54e98dae48__r7fam01__inst01__synth_unmatched_src,bnb_flow_8e81eb9de01c4f__synth_hidden_dst,71.174801,0,179.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_9b7f54e98dae48__r7fam01__inst01__synth_noise_src_0,bnb_flow_8e81eb9de01c4f__synth_noise_dst_0,71.174801,69.7048256228894,239,one_to_one,0.2571,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_9b7f54e98dae48__r7fam01__inst01__synth_noise_src_1,bnb_flow_8e81eb9de01c4f__synth_noise_dst_1,71.174801,69.7048256228894,299,one_to_one,0.235,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_561eb0573d5047__r7fam02__inst00__synth_split_src,bnb_flow_997df77fce5e4a__synth_split_a,110.0,55.0,192.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,55.0,55.0,
eth_flow_561eb0573d5047__r7fam02__inst00__synth_split_src,bnb_flow_997df77fce5e4a__synth_split_b,110.0,55.0,192.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,55.0,55.0,
eth_flow_561eb0573d5047__r7fam02__inst00__synth_merge_src1,bnb_flow_997df77fce5e4a__synth_merge_dst,55.0,110.0,192.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,55.0,55.0,
eth_flow_561eb0573d5047__r7fam02__inst00__synth_merge_src2,bnb_flow_997df77fce5e4a__synth_merge_dst,55.0,110.0,192.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,55.0,55.0,
eth_flow_561eb0573d5047__r7fam02__inst00__synth_unmatched_src,bnb_flow_997df77fce5e4a__synth_hidden_dst,110.0,0,192.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_561eb0573d5047__r7fam02__inst00__synth_noise_src_0,bnb_flow_997df77fce5e4a__synth_noise_dst_0,110.0,108.5326692153799,252,one_to_one,0.2207,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_561eb0573d5047__r7fam02__inst00__synth_noise_src_1,bnb_flow_997df77fce5e4a__synth_noise_dst_1,110.0,108.5326692153799,312,one_to_one,0.235,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_945d764af1ee46__r7fam02__inst01__synth_split_src,bnb_flow_aab598ba9a8b4a__synth_split_a,52.395881,26.1979405,190.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,26.1979405,26.1979405,
eth_flow_945d764af1ee46__r7fam02__inst01__synth_split_src,bnb_flow_aab598ba9a8b4a__synth_split_b,52.395881,26.1979405,190.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,26.1979405,26.1979405,
eth_flow_945d764af1ee46__r7fam02__inst01__synth_merge_src1,bnb_flow_aab598ba9a8b4a__synth_merge_dst,26.1979405,52.395881,190.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,26.1979405,26.1979405,
eth_flow_945d764af1ee46__r7fam02__inst01__synth_merge_src2,bnb_flow_aab598ba9a8b4a__synth_merge_dst,26.1979405,52.395881,190.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,26.1979405,26.1979405,
eth_flow_945d764af1ee46__r7fam02__inst01__synth_unmatched_src,bnb_flow_aab598ba9a8b4a__synth_hidden_dst,52.395881,0,190.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_945d764af1ee46__r7fam02__inst01__synth_noise_src_0,bnb_flow_aab598ba9a8b4a__synth_noise_dst_0,52.395881,52.05153482073241,250,one_to_one,0.222,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_945d764af1ee46__r7fam02__inst01__synth_noise_src_1,bnb_flow_aab598ba9a8b4a__synth_noise_dst_1,52.395881,52.05153482073241,310,one_to_one,0.2392,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_9d7db6cce43e42__r7fam03__inst00__synth_split_src,bnb_flow_95b3fe6b135f48__synth_split_a,156.25,78.125,210.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,78.125,78.125,
eth_flow_9d7db6cce43e42__r7fam03__inst00__synth_split_src,bnb_flow_95b3fe6b135f48__synth_split_b,156.25,78.125,210.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,78.125,78.125,
eth_flow_9d7db6cce43e42__r7fam03__inst00__synth_merge_src1,bnb_flow_95b3fe6b135f48__synth_merge_dst,78.125,156.25,210.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,78.125,78.125,
eth_flow_9d7db6cce43e42__r7fam03__inst00__synth_merge_src2,bnb_flow_95b3fe6b135f48__synth_merge_dst,78.125,156.25,210.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,78.125,78.125,
eth_flow_9d7db6cce43e42__r7fam03__inst00__synth_unmatched_src,bnb_flow_95b3fe6b135f48__synth_hidden_dst,156.25,0,210.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_9d7db6cce43e42__r7fam03__inst00__synth_noise_src_0,bnb_flow_95b3fe6b135f48__synth_noise_dst_0,156.25,149.3449298847021,270,one_to_one,0.2554,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_9d7db6cce43e42__r7fam03__inst00__synth_noise_src_1,bnb_flow_95b3fe6b135f48__synth_noise_dst_1,156.25,149.3449298847021,330,one_to_one,0.2579,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_63c2fd6a03ab48__r7fam03__inst01__synth_split_src,bnb_flow_19ea8b7d21d748__synth_split_a,178.2,89.1,200.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,89.1,89.1,
eth_flow_63c2fd6a03ab48__r7fam03__inst01__synth_split_src,bnb_flow_19ea8b7d21d748__synth_split_b,178.2,89.1,200.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,89.1,89.1,
eth_flow_63c2fd6a03ab48__r7fam03__inst01__synth_merge_src1,bnb_flow_19ea8b7d21d748__synth_merge_dst,89.1,178.2,200.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,89.1,89.1,
eth_flow_63c2fd6a03ab48__r7fam03__inst01__synth_merge_src2,bnb_flow_19ea8b7d21d748__synth_merge_dst,89.1,178.2,200.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,89.1,89.1,
eth_flow_63c2fd6a03ab48__r7fam03__inst01__synth_unmatched_src,bnb_flow_19ea8b7d21d748__synth_hidden_dst,178.2,0,200.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_63c2fd6a03ab48__r7fam03__inst01__synth_noise_src_0,bnb_flow_19ea8b7d21d748__synth_noise_dst_0,178.2,176.63471974808334,260,one_to_one,0.2533,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_63c2fd6a03ab48__r7fam03__inst01__synth_noise_src_1,bnb_flow_19ea8b7d21d748__synth_noise_dst_1,178.2,176.63471974808334,320,one_to_one,0.2388,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_358d478069d945__r7fam04__inst00__synth_split_src,bnb_flow_3ea2dcadbccf4f__synth_split_a,31.032363,6.2064726,242.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,6.2064726,6.2064726,
eth_flow_358d478069d945__r7fam04__inst00__synth_split_src,bnb_flow_3ea2dcadbccf4f__synth_split_b,31.032363,6.2064726,242.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,6.2064726,6.2064726,
eth_flow_358d478069d945__r7fam04__inst00__synth_split_src,bnb_flow_3ea2dcadbccf4f__synth_split_c,31.032363,6.2064726,242.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,6.2064726,6.2064726,
eth_flow_358d478069d945__r7fam04__inst00__synth_split_src,bnb_flow_3ea2dcadbccf4f__synth_split_d,31.032363,6.2064726,242.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,6.2064726,6.2064726,
eth_flow_358d478069d945__r7fam04__inst00__synth_split_src,bnb_flow_3ea2dcadbccf4f__synth_split_e,31.032363,6.2064726,242.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,6.2064726,6.2064726,
eth_flow_358d478069d945__r7fam04__inst00__synth_merge_src1,bnb_flow_3ea2dcadbccf4f__synth_merge_dst,15.5161815,31.032363,242.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,15.5161815,15.5161815,
eth_flow_358d478069d945__r7fam04__inst00__synth_merge_src2,bnb_flow_3ea2dcadbccf4f__synth_merge_dst,15.5161815,31.032363,242.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,15.5161815,15.5161815,
eth_flow_358d478069d945__r7fam04__inst00__synth_unmatched_src,bnb_flow_3ea2dcadbccf4f__synth_hidden_dst,31.032363,0,242.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_358d478069d945__r7fam04__inst00__synth_noise_src_0,bnb_flow_3ea2dcadbccf4f__synth_noise_dst_0,31.032363,29.57286060058932,302,one_to_one,0.2514,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_358d478069d945__r7fam04__inst00__synth_noise_src_1,bnb_flow_3ea2dcadbccf4f__synth_noise_dst_1,31.032363,29.57286060058932,362,one_to_one,0.2287,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1f9dedfc829d4f__r7fam04__inst01__synth_split_src,bnb_flow_621f6abda2db49__synth_split_a,200.0,25.0,227.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,25.0,25.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst01__synth_split_src,bnb_flow_621f6abda2db49__synth_split_b,200.0,25.0,227.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,25.0,25.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst01__synth_split_src,bnb_flow_621f6abda2db49__synth_split_c,200.0,25.0,227.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,25.0,25.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst01__synth_split_src,bnb_flow_621f6abda2db49__synth_split_d,200.0,25.0,227.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,25.0,25.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst01__synth_split_src,bnb_flow_621f6abda2db49__synth_split_e,200.0,25.0,227.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,25.0,25.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst01__synth_split_src,bnb_flow_621f6abda2db49__synth_split_f,200.0,25.0,227.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,25.0,25.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst01__synth_split_src,bnb_flow_621f6abda2db49__synth_split_g,200.0,25.0,227.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,25.0,25.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst01__synth_split_src,bnb_flow_621f6abda2db49__synth_split_h,200.0,25.0,227.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,25.0,25.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst01__synth_merge_src1,bnb_flow_621f6abda2db49__synth_merge_dst,100.0,200.0,227.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,100.0,100.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst01__synth_merge_src2,bnb_flow_621f6abda2db49__synth_merge_dst,100.0,200.0,227.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,100.0,100.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst01__synth_unmatched_src,bnb_flow_621f6abda2db49__synth_hidden_dst,200.0,0,227.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_1f9dedfc829d4f__r7fam04__inst01__synth_noise_src_0,bnb_flow_621f6abda2db49__synth_noise_dst_0,200.0,198.46755170476263,287,one_to_one,0.2424,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1f9dedfc829d4f__r7fam04__inst01__synth_noise_src_1,bnb_flow_621f6abda2db49__synth_noise_dst_1,200.0,198.46755170476263,347,one_to_one,0.2357,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1d0873480aad4a__r7fam05__inst00__synth_split_src,bnb_flow_e2754e35bd674a__synth_split_a,2.14,0.7133333333333334,296.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.7133333333333334,0.7133333333333334,
eth_flow_1d0873480aad4a__r7fam05__inst00__synth_split_src,bnb_flow_e2754e35bd674a__synth_split_b,2.14,0.7133333333333334,296.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.7133333333333334,0.7133333333333334,
eth_flow_1d0873480aad4a__r7fam05__inst00__synth_split_src,bnb_flow_e2754e35bd674a__synth_split_c,2.14,0.7133333333333334,296.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.7133333333333334,0.7133333333333334,
eth_flow_1d0873480aad4a__r7fam05__inst00__synth_merge_src1,bnb_flow_e2754e35bd674a__synth_merge_dst,1.07,2.14,296.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,1.07,1.07,
eth_flow_1d0873480aad4a__r7fam05__inst00__synth_merge_src2,bnb_flow_e2754e35bd674a__synth_merge_dst,1.07,2.14,296.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,1.07,1.07,
eth_flow_1d0873480aad4a__r7fam05__inst00__synth_unmatched_src,bnb_flow_e2754e35bd674a__synth_hidden_dst,2.14,0,296.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_1d0873480aad4a__r7fam05__inst00__synth_noise_src_0,bnb_flow_e2754e35bd674a__synth_noise_dst_0,2.14,1.0706680693309456,356,one_to_one,0.2436,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1d0873480aad4a__r7fam05__inst00__synth_noise_src_1,bnb_flow_e2754e35bd674a__synth_noise_dst_1,2.14,1.0706680693309456,416,one_to_one,0.2203,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_b0a4d1a76c1f45__r7fam05__inst01__synth_split_src,bnb_flow_7f02f1b3201b48__synth_split_a,89.459196,29.819732000000002,251.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,29.819732000000002,29.819732000000002,
eth_flow_b0a4d1a76c1f45__r7fam05__inst01__synth_split_src,bnb_flow_7f02f1b3201b48__synth_split_b,89.459196,29.819732000000002,251.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,29.819732000000002,29.819732000000002,
eth_flow_b0a4d1a76c1f45__r7fam05__inst01__synth_split_src,bnb_flow_7f02f1b3201b48__synth_split_c,89.459196,29.819732000000002,251.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,29.819732000000002,29.819732000000002,
eth_flow_b0a4d1a76c1f45__r7fam05__inst01__synth_merge_src1,bnb_flow_7f02f1b3201b48__synth_merge_dst,44.729598,89.459196,251.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,44.729598,44.729598,
eth_flow_b0a4d1a76c1f45__r7fam05__inst01__synth_merge_src2,bnb_flow_7f02f1b3201b48__synth_merge_dst,44.729598,89.459196,251.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,44.729598,44.729598,
eth_flow_b0a4d1a76c1f45__r7fam05__inst01__synth_unmatched_src,bnb_flow_7f02f1b3201b48__synth_hidden_dst,89.459196,0,251.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_b0a4d1a76c1f45__r7fam05__inst01__synth_noise_src_0,bnb_flow_7f02f1b3201b48__synth_noise_dst_0,89.459196,87.96488339273326,311,one_to_one,0.2377,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_b0a4d1a76c1f45__r7fam05__inst01__synth_noise_src_1,bnb_flow_7f02f1b3201b48__synth_noise_dst_1,89.459196,87.96488339273326,371,one_to_one,0.2291,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_07caa2710bec4a__r7fam06__inst00__synth_split_src,bnb_flow_8ccbf57e33784a__synth_split_a,300.0,150.0,146.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,150.0,150.0,
eth_flow_07caa2710bec4a__r7fam06__inst00__synth_split_src,bnb_flow_8ccbf57e33784a__synth_split_b,300.0,150.0,146.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,150.0,150.0,
eth_flow_07caa2710bec4a__r7fam06__inst00__synth_merge_src1,bnb_flow_8ccbf57e33784a__synth_merge_dst,150.0,300.0,146.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,150.0,150.0,
eth_flow_07caa2710bec4a__r7fam06__inst00__synth_merge_src2,bnb_flow_8ccbf57e33784a__synth_merge_dst,150.0,300.0,146.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,150.0,150.0,
eth_flow_07caa2710bec4a__r7fam06__inst00__synth_unmatched_src,bnb_flow_8ccbf57e33784a__synth_hidden_dst,300.0,0,146.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_07caa2710bec4a__r7fam06__inst00__synth_noise_src_0,bnb_flow_8ccbf57e33784a__synth_noise_dst_0,300.0,298.4535757965456,206,one_to_one,0.2461,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_07caa2710bec4a__r7fam06__inst00__synth_noise_src_1,bnb_flow_8ccbf57e33784a__synth_noise_dst_1,300.0,298.4535757965456,266,one_to_one,0.2501,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_2f206355aaea43__r7fam06__inst01__synth_split_src,bnb_flow_d8638af4476b4e__synth_split_a,1000.0,333.3333333333333,141.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,333.3333333333333,333.3333333333333,
eth_flow_2f206355aaea43__r7fam06__inst01__synth_split_src,bnb_flow_d8638af4476b4e__synth_split_b,1000.0,333.3333333333333,141.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,333.3333333333333,333.3333333333333,
