src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,bridge,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_49b23c182e1e4b__r7fam02__inst00__synth_unmatched_src,bnb_flow_5659fbd51ad14b__synth_hidden_dst,44.459414,0,183.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_49b23c182e1e4b__r7fam02__inst00__synth_noise_src_0,bnb_flow_5659fbd51ad14b__synth_noise_dst_0,44.459414,43.00644403483169,243,one_to_one,0.2557,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_49b23c182e1e4b__r7fam02__inst00__synth_noise_src_1,bnb_flow_5659fbd51ad14b__synth_noise_dst_1,44.459414,43.00644403483169,303,one_to_one,0.2277,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_edd8bb6d46fd4c__r7fam02__inst01__synth_split_src,bnb_flow_aa338ad6c65749__synth_split_a,0.46,0.23,185.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.23,0.23,
eth_flow_edd8bb6d46fd4c__r7fam02__inst01__synth_split_src,bnb_flow_aa338ad6c65749__synth_split_b,0.46,0.23,185.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.23,0.23,
eth_flow_edd8bb6d46fd4c__r7fam02__inst01__synth_merge_src1,bnb_flow_aa338ad6c65749__synth_merge_dst,0.23,0.46,185.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.23,0.23,
eth_flow_edd8bb6d46fd4c__r7fam02__inst01__synth_merge_src2,bnb_flow_aa338ad6c65749__synth_merge_dst,0.23,0.46,185.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.23,0.23,
eth_flow_edd8bb6d46fd4c__r7fam02__inst01__synth_unmatched_src,bnb_flow_aa338ad6c65749__synth_hidden_dst,0.46,0,185.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_edd8bb6d46fd4c__r7fam02__inst01__synth_noise_src_0,bnb_flow_aa338ad6c65749__synth_noise_dst_0,0.46,0.2298598498593224,245,one_to_one,0.2352,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_edd8bb6d46fd4c__r7fam02__inst01__synth_noise_src_1,bnb_flow_aa338ad6c65749__synth_noise_dst_1,0.46,0.2298598498593224,305,one_to_one,0.2359,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1b3c921630144c__r7fam03__inst00__synth_split_src,bnb_flow_6f6dd1f4522c47__synth_split_a,130.272026,32.5680065,205.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,32.5680065,32.5680065,
eth_flow_1b3c921630144c__r7fam03__inst00__synth_split_src,bnb_flow_6f6dd1f4522c47__synth_split_b,130.272026,32.5680065,205.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,32.5680065,32.5680065,
eth_flow_1b3c921630144c__r7fam03__inst00__synth_split_src,bnb_flow_6f6dd1f4522c47__synth_split_c,130.272026,32.5680065,205.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,32.5680065,32.5680065,
eth_flow_1b3c921630144c__r7fam03__inst00__synth_split_src,bnb_flow_6f6dd1f4522c47__synth_split_d,130.272026,32.5680065,205.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,32.5680065,32.5680065,
eth_flow_1b3c921630144c__r7fam03__inst00__synth_merge_src1,bnb_flow_6f6dd1f4522c47__synth_merge_dst,65.136013,130.272026,205.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,65.136013,65.136013,
eth_flow_1b3c921630144c__r7fam03__inst00__synth_merge_src2,bnb_flow_6f6dd1f4522c47__synth_merge_dst,65.136013,130.272026,205.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,65.136013,65.136013,
eth_flow_1b3c921630144c__r7fam03__inst00__synth_unmatched_src,bnb_flow_6f6dd1f4522c47__synth_hidden_dst,130.272026,0,205.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_1b3c921630144c__r7fam03__inst00__synth_noise_src_0,bnb_flow_6f6dd1f4522c47__synth_noise_dst_0,130.272026,128.75731167949445,265,one_to_one,0.2206,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1b3c921630144c__r7fam03__inst00__synth_noise_src_1,bnb_flow_6f6dd1f4522c47__synth_noise_dst_1,130.272026,128.75731167949445,325,one_to_one,0.2578,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1e9cb8b4d2c543__r7fam03__inst01__synth_split_src,bnb_flow_16f27cd36db947__synth_split_a,72.0,36.0,207.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,36.0,36.0,
eth_flow_1e9cb8b4d2c543__r7fam03__inst01__synth_split_src,bnb_flow_16f27cd36db947__synth_split_b,72.0,36.0,207.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,36.0,36.0,
eth_flow_1e9cb8b4d2c543__r7fam03__inst01__synth_merge_src1,bnb_flow_16f27cd36db947__synth_merge_dst,36.0,72.0,207.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,36.0,36.0,
eth_flow_1e9cb8b4d2c543__r7fam03__inst01__synth_merge_src2,bnb_flow_16f27cd36db947__synth_merge_dst,36.0,72.0,207.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,36.0,36.0,
eth_flow_1e9cb8b4d2c543__r7fam03__inst01__synth_unmatched_src,bnb_flow_16f27cd36db947__synth_hidden_dst,72.0,0,207.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_1e9cb8b4d2c543__r7fam03__inst01__synth_noise_src_0,bnb_flow_16f27cd36db947__synth_noise_dst_0,72.0,71.59189923249659,267,one_to_one,0.2398,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1e9cb8b4d2c543__r7fam03__inst01__synth_noise_src_1,bnb_flow_16f27cd36db947__synth_noise_dst_1,72.0,71.59189923249659,327,one_to_one,0.2342,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_b1bb3a75577143__r7fam04__inst00__synth_split_src,bnb_flow_df2e62a2d2e049__synth_split_a,241.0,120.5,231.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,120.5,120.5,
eth_flow_b1bb3a75577143__r7fam04__inst00__synth_split_src,bnb_flow_df2e62a2d2e049__synth_split_b,241.0,120.5,231.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,120.5,120.5,
eth_flow_b1bb3a75577143__r7fam04__inst00__synth_merge_src1,bnb_flow_df2e62a2d2e049__synth_merge_dst,120.5,241.0,231.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,120.5,120.5,
eth_flow_b1bb3a75577143__r7fam04__inst00__synth_merge_src2,bnb_flow_df2e62a2d2e049__synth_merge_dst,120.5,241.0,231.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,120.5,120.5,
eth_flow_b1bb3a75577143__r7fam04__inst00__synth_unmatched_src,bnb_flow_df2e62a2d2e049__synth_hidden_dst,241.0,0,231.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_b1bb3a75577143__r7fam04__inst00__synth_noise_src_0,bnb_flow_df2e62a2d2e049__synth_noise_dst_0,241.0,240.51226421389111,291,one_to_one,0.2359,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_b1bb3a75577143__r7fam04__inst00__synth_noise_src_1,bnb_flow_df2e62a2d2e049__synth_noise_dst_1,241.0,240.51226421389111,351,one_to_one,0.2572,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_0d14a8a2073e4c__r7fam04__inst01__synth_split_src,bnb_flow_73de224bb74541__synth_split_a,178.987104,35.7974208,238.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,35.7974208,35.7974208,
eth_flow_0d14a8a2073e4c__r7fam04__inst01__synth_split_src,bnb_flow_73de224bb74541__synth_split_b,178.987104,35.7974208,238.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,35.7974208,35.7974208,
eth_flow_0d14a8a2073e4c__r7fam04__inst01__synth_split_src,bnb_flow_73de224bb74541__synth_split_c,178.987104,35.7974208,238.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,35.7974208,35.7974208,
eth_flow_0d14a8a2073e4c__r7fam04__inst01__synth_split_src,bnb_flow_73de224bb74541__synth_split_d,178.987104,35.7974208,238.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,35.7974208,35.7974208,
eth_flow_0d14a8a2073e4c__r7fam04__inst01__synth_split_src,bnb_flow_73de224bb74541__synth_split_e,178.987104,35.7974208,238.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,35.7974208,35.7974208,
eth_flow_0d14a8a2073e4c__r7fam04__inst01__synth_merge_src1,bnb_flow_73de224bb74541__synth_merge_dst,89.493552,178.987104,238.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,89.493552,89.493552,
eth_flow_0d14a8a2073e4c__r7fam04__inst01__synth_merge_src2,bnb_flow_73de224bb74541__synth_merge_dst,89.493552,178.987104,238.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,89.493552,89.493552,
eth_flow_0d14a8a2073e4c__r7fam04__inst01__synth_unmatched_src,bnb_flow_73de224bb74541__synth_hidden_dst,178.987104,0,238.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_0d14a8a2073e4c__r7fam04__inst01__synth_noise_src_0,bnb_flow_73de224bb74541__synth_noise_dst_0,178.987104,177.48102683112714,298,one_to_one,0.2545,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_0d14a8a2073e4c__r7fam04__inst01__synth_noise_src_1,bnb_flow_73de224bb74541__synth_noise_dst_1,178.987104,177.48102683112714,358,one_to_one,0.25,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_9dad5b1675b74e__r7fam05__inst00__synth_split_src,bnb_flow_1cc3f9559e7346__synth_split_a,85.502507,42.7512535,249.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,42.7512535,42.7512535,
eth_flow_9dad5b1675b74e__r7fam05__inst00__synth_split_src,bnb_flow_1cc3f9559e7346__synth_split_b,85.502507,42.7512535,249.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,42.7512535,42.7512535,
eth_flow_9dad5b1675b74e__r7fam05__inst00__synth_merge_src1,bnb_flow_1cc3f9559e7346__synth_merge_dst,28.500835666666664,85.502507,249.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,28.500835666666664,28.500835666666664,
eth_flow_9dad5b1675b74e__r7fam05__inst00__synth_merge_src2,bnb_flow_1cc3f9559e7346__synth_merge_dst,28.500835666666664,85.502507,249.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,28.500835666666664,28.500835666666664,
eth_flow_9dad5b1675b74e__r7fam05__inst00__synth_merge_src3,bnb_flow_1cc3f9559e7346__synth_merge_dst,28.500835666666664,85.502507,249.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,28.500835666666664,28.500835666666664,
eth_flow_9dad5b1675b74e__r7fam05__inst00__synth_unmatched_src,bnb_flow_1cc3f9559e7346__synth_hidden_dst,85.502507,0,249.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_9dad5b1675b74e__r7fam05__inst00__synth_noise_src_0,bnb_flow_1cc3f9559e7346__synth_noise_dst_0,85.502507,84.02389788831572,309,one_to_one,0.2377,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_9dad5b1675b74e__r7fam05__inst00__synth_noise_src_1,bnb_flow_1cc3f9559e7346__synth_noise_dst_1,85.502507,84.02389788831572,369,one_to_one,0.2327,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_aabaca0c95614b__r7fam05__inst01__synth_split_src,bnb_flow_3933bd2376774c__synth_split_a,126.0,63.0,292.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,63.0,63.0,
eth_flow_aabaca0c95614b__r7fam05__inst01__synth_split_src,bnb_flow_3933bd2376774c__synth_split_b,126.0,63.0,292.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,63.0,63.0,
eth_flow_aabaca0c95614b__r7fam05__inst01__synth_merge_src1,bnb_flow_3933bd2376774c__synth_merge_dst,63.0,126.0,292.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,63.0,63.0,
eth_flow_aabaca0c95614b__r7fam05__inst01__synth_merge_src2,bnb_flow_3933bd2376774c__synth_merge_dst,63.0,126.0,292.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,63.0,63.0,
eth_flow_aabaca0c95614b__r7fam05__inst01__synth_unmatched_src,bnb_flow_3933bd2376774c__synth_hidden_dst,126.0,0,292.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_aabaca0c95614b__r7fam05__inst01__synth_noise_src_0,bnb_flow_3933bd2376774c__synth_noise_dst_0,126.0,124.53000506111172,352,one_to_one,0.2335,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_aabaca0c95614b__r7fam05__inst01__synth_noise_src_1,bnb_flow_3933bd2376774c__synth_noise_dst_1,126.0,124.53000506111172,412,one_to_one,0.2513,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_fdc4498f595043__r7fam06__inst00__synth_split_src,bnb_flow_1e668b539b2a47__synth_split_a,490.0,245.0,154.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,245.0,245.0,
eth_flow_fdc4498f595043__r7fam06__inst00__synth_split_src,bnb_flow_1e668b539b2a47__synth_split_b,490.0,245.0,154.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,245.0,245.0,
eth_flow_fdc4498f595043__r7fam06__inst00__synth_merge_src1,bnb_flow_1e668b539b2a47__synth_merge_dst,245.0,490.0,154.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,245.0,245.0,
eth_flow_fdc4498f595043__r7fam06__inst00__synth_merge_src2,bnb_flow_1e668b539b2a47__synth_merge_dst,245.0,490.0,154.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,245.0,245.0,
eth_flow_fdc4498f595043__r7fam06__inst00__synth_unmatched_src,bnb_flow_1e668b539b2a47__synth_hidden_dst,490.0,0,154.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_fdc4498f595043__r7fam06__inst00__synth_noise_src_0,bnb_flow_1e668b539b2a47__synth_noise_dst_0,490.0,489.5038236465319,214,one_to_one,0.259,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_fdc4498f595043__r7fam06__inst00__synth_noise_src_1,bnb_flow_1e668b539b2a47__synth_noise_dst_1,490.0,489.5038236465319,274,one_to_one,0.256,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_9856bdcf1b7a43__r7fam06__inst01__synth_split_src,bnb_flow_f8a5af93a32c48__synth_split_a,480.621608,160.20720266666666,146.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,160.20720266666666,160.20720266666666,
eth_flow_9856bdcf1b7a43__r7fam06__inst01__synth_split_src,bnb_flow_f8a5af93a32c48__synth_split_b,480.621608,160.20720266666666,146.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,160.20720266666666,160.20720266666666,
eth_flow_9856bdcf1b7a43__r7fam06__inst01__synth_split_src,bnb_flow_f8a5af93a32c48__synth_split_c,480.621608,160.20720266666666,146.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,160.20720266666666,160.20720266666666,
eth_flow_9856bdcf1b7a43__r7fam06__inst01__synth_merge_src1,bnb_flow_f8a5af93a32c48__synth_merge_dst,240.310804,480.621608,146.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,240.310804,240.310804,
eth_flow_9856bdcf1b7a43__r7fam06__inst01__synth_merge_src2,bnb_flow_f8a5af93a32c48__synth_merge_dst,240.310804,480.621608,146.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,240.310804,240.310804,
eth_flow_9856bdcf1b7a43__r7fam06__inst01__synth_unmatched_src,bnb_flow_f8a5af93a32c48__synth_hidden_dst,480.621608,0,146.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_9856bdcf1b7a43__r7fam06__inst01__synth_noise_src_0,bnb_flow_f8a5af93a32c48__synth_noise_dst_0,480.621608,479.01714283332166,206,one_to_one,0.2343,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_9856bdcf1b7a43__r7fam06__inst01__synth_noise_src_1,bnb_flow_f8a5af93a32c48__synth_noise_dst_1,480.621608,479.01714283332166,266,one_to_one,0.2552,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_ddf60dca90a64d__r7fam07__inst00__synth_split_src,bnb_flow_099e26a7bd8348__synth_split_a,413.2769,206.63845,179.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,206.63845,206.63845,
eth_flow_ddf60dca90a64d__r7fam07__inst00__synth_split_src,bnb_flow_099e26a7bd8348__synth_split_b,413.2769,206.63845,179.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,206.63845,206.63845,
eth_flow_ddf60dca90a64d__r7fam07__inst00__synth_merge_src1,bnb_flow_099e26a7bd8348__synth_merge_dst,206.63845,413.2769,179.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,206.63845,206.63845,
eth_flow_ddf60dca90a64d__r7fam07__inst00__synth_merge_src2,bnb_flow_099e26a7bd8348__synth_merge_dst,206.63845,413.2769,179.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,206.63845,206.63845,
eth_flow_ddf60dca90a64d__r7fam07__inst00__synth_unmatched_src,bnb_flow_099e26a7bd8348__synth_hidden_dst,413.2769,0,179.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
