chain,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge
ETH,eth_flow_57209f4756e449__r7fam00__inst01__synth_noise_src_0,0x9b5df7e007c8bafdca7c6da25f42bc78b47a660f57478c4301869033ec95b7d5,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x9b5df7e007c8bafdca7c6da25f42bc78b47a660f57478c4301869033ec95b7d5_0_native_,1639320580,1639320580,1,1.45e+17,0.145,0.145,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_57209f4756e449__r7fam00__inst01__synth_noise_src_1,0x9b5df7e007c8bafdca7c6da25f42bc78b47a660f57478c4301869033ec95b7d5,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x9b5df7e007c8bafdca7c6da25f42bc78b47a660f57478c4301869033ec95b7d5_0_native_,1639320580,1639320580,1,1.45e+17,0.145,0.145,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_48fcaccbaaad4f__r7fam01__inst00__synth_split_src,0x3a87702c1b049ce1366bc30f6d84903806e4fb479f48a101b3ea07aea0f93556,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x3a87702c1b049ce1366bc30f6d84903806e4fb479f48a101b3ea07aea0f93556_0_native_,1638622757,1638622757,1,5.6e+17,0.56,0.56,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_48fcaccbaaad4f__r7fam01__inst00__synth_merge_src1,0x3a87702c1b049ce1366bc30f6d84903806e4fb479f48a101b3ea07aea0f93556,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x3a87702c1b049ce1366bc30f6d84903806e4fb479f48a101b3ea07aea0f93556_0_native_,1638622757,1638622757,1,2.8e+17,0.28,0.28,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_48fcaccbaaad4f__r7fam01__inst00__synth_merge_src2,0x3a87702c1b049ce1366bc30f6d84903806e4fb479f48a101b3ea07aea0f93556,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x3a87702c1b049ce1366bc30f6d84903806e4fb479f48a101b3ea07aea0f93556_0_native_,1638622757,1638622757,1,2.8e+17,0.28,0.28,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_48fcaccbaaad4f__r7fam01__inst00__synth_unmatched_src,0x3a87702c1b049ce1366bc30f6d84903806e4fb479f48a101b3ea07aea0f93556,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x3a87702c1b049ce1366bc30f6d84903806e4fb479f48a101b3ea07aea0f93556_0_native_,1638622757,1638622757,1,5.6e+17,0.56,0.56,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_48fcaccbaaad4f__r7fam01__inst00__synth_noise_src_0,0x3a87702c1b049ce1366bc30f6d84903806e4fb479f48a101b3ea07aea0f93556,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x3a87702c1b049ce1366bc30f6d84903806e4fb479f48a101b3ea07aea0f93556_0_native_,1638622757,1638622757,1,5.6e+17,0.56,0.56,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_48fcaccbaaad4f__r7fam01__inst00__synth_noise_src_1,0x3a87702c1b049ce1366bc30f6d84903806e4fb479f48a101b3ea07aea0f93556,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x3a87702c1b049ce1366bc30f6d84903806e4fb479f48a101b3ea07aea0f93556_0_native_,1638622757,1638622757,1,5.6e+17,0.56,0.56,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_674caecd189c45__r7fam01__inst01__synth_split_src,0x2549197e6482960a0bfec156c69fb620566e3719fe4b62270f7a6a6b67f0398b,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x5b0dd94807276f3824bcd23550bd2f5ef1c51820,0x5b0dd94807276f3824bcd23550bd2f5ef1c51820,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,stable:USDC,0x2549197e6482960a0bfec156c69fb620566e3719fe4b62270f7a6a6b67f0398b_None_USDC_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1640058939,1640058939,1,49920000.0,49.92,49.92,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_674caecd189c45__r7fam01__inst01__synth_merge_src1,0x2549197e6482960a0bfec156c69fb620566e3719fe4b62270f7a6a6b67f0398b,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x5b0dd94807276f3824bcd23550bd2f5ef1c51820,0x5b0dd94807276f3824bcd23550bd2f5ef1c51820,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,stable:USDC,0x2549197e6482960a0bfec156c69fb620566e3719fe4b62270f7a6a6b67f0398b_None_USDC_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1640058939,1640058939,1,24960000.0,24.96,24.96,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_674caecd189c45__r7fam01__inst01__synth_merge_src2,0x2549197e6482960a0bfec156c69fb620566e3719fe4b62270f7a6a6b67f0398b,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x5b0dd94807276f3824bcd23550bd2f5ef1c51820,0x5b0dd94807276f3824bcd23550bd2f5ef1c51820,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,stable:USDC,0x2549197e6482960a0bfec156c69fb620566e3719fe4b62270f7a6a6b67f0398b_None_USDC_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1640058939,1640058939,1,24960000.0,24.96,24.96,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_674caecd189c45__r7fam01__inst01__synth_unmatched_src,0x2549197e6482960a0bfec156c69fb620566e3719fe4b62270f7a6a6b67f0398b,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x5b0dd94807276f3824bcd23550bd2f5ef1c51820,0x5b0dd94807276f3824bcd23550bd2f5ef1c51820,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,stable:USDC,0x2549197e6482960a0bfec156c69fb620566e3719fe4b62270f7a6a6b67f0398b_None_USDC_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1640058939,1640058939,1,49920000.0,49.92,49.92,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_674caecd189c45__r7fam01__inst01__synth_noise_src_0,0x2549197e6482960a0bfec156c69fb620566e3719fe4b62270f7a6a6b67f0398b,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x5b0dd94807276f3824bcd23550bd2f5ef1c51820,0x5b0dd94807276f3824bcd23550bd2f5ef1c51820,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,stable:USDC,0x2549197e6482960a0bfec156c69fb620566e3719fe4b62270f7a6a6b67f0398b_None_USDC_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1640058939,1640058939,1,49920000.0,49.92,49.92,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_674caecd189c45__r7fam01__inst01__synth_noise_src_1,0x2549197e6482960a0bfec156c69fb620566e3719fe4b62270f7a6a6b67f0398b,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x5b0dd94807276f3824bcd23550bd2f5ef1c51820,0x5b0dd94807276f3824bcd23550bd2f5ef1c51820,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,stable:USDC,0x2549197e6482960a0bfec156c69fb620566e3719fe4b62270f7a6a6b67f0398b_None_USDC_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1640058939,1640058939,1,49920000.0,49.92,49.92,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_12316bf12c994c__r7fam02__inst00__synth_split_src,0x5b70086103268c763c20528f843bcfdae136aa17dc0149263cf7261d88225f88,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x5b70086103268c763c20528f843bcfdae136aa17dc0149263cf7261d88225f88_0_native_,1638529673,1638529673,1,1.84e+17,0.184,0.184,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_12316bf12c994c__r7fam02__inst00__synth_merge_src1,0x5b70086103268c763c20528f843bcfdae136aa17dc0149263cf7261d88225f88,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x5b70086103268c763c20528f843bcfdae136aa17dc0149263cf7261d88225f88_0_native_,1638529673,1638529673,1,9.2e+16,0.092,0.092,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_12316bf12c994c__r7fam02__inst00__synth_merge_src2,0x5b70086103268c763c20528f843bcfdae136aa17dc0149263cf7261d88225f88,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x5b70086103268c763c20528f843bcfdae136aa17dc0149263cf7261d88225f88_0_native_,1638529673,1638529673,1,9.2e+16,0.092,0.092,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_12316bf12c994c__r7fam02__inst00__synth_unmatched_src,0x5b70086103268c763c20528f843bcfdae136aa17dc0149263cf7261d88225f88,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x5b70086103268c763c20528f843bcfdae136aa17dc0149263cf7261d88225f88_0_native_,1638529673,1638529673,1,1.84e+17,0.184,0.184,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_12316bf12c994c__r7fam02__inst00__synth_noise_src_0,0x5b70086103268c763c20528f843bcfdae136aa17dc0149263cf7261d88225f88,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x5b70086103268c763c20528f843bcfdae136aa17dc0149263cf7261d88225f88_0_native_,1638529673,1638529673,1,1.84e+17,0.184,0.184,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_12316bf12c994c__r7fam02__inst00__synth_noise_src_1,0x5b70086103268c763c20528f843bcfdae136aa17dc0149263cf7261d88225f88,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x5b70086103268c763c20528f843bcfdae136aa17dc0149263cf7261d88225f88_0_native_,1638529673,1638529673,1,1.84e+17,0.184,0.184,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_b47ad810d5e94e__r7fam02__inst01__synth_split_src,0x7db1adca3f71d007371f5f568349060c2752863ccd81fa536b309a418e4e23fc,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x7db1adca3f71d007371f5f568349060c2752863ccd81fa536b309a418e4e23fc_0_native_,1639623321,1639623321,1,1.34e+18,1.34,1.34,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_b47ad810d5e94e__r7fam02__inst01__synth_merge_src1,0x7db1adca3f71d007371f5f568349060c2752863ccd81fa536b309a418e4e23fc,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x7db1adca3f71d007371f5f568349060c2752863ccd81fa536b309a418e4e23fc_0_native_,1639623321,1639623321,1,6.7e+17,0.67,0.67,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_b47ad810d5e94e__r7fam02__inst01__synth_merge_src2,0x7db1adca3f71d007371f5f568349060c2752863ccd81fa536b309a418e4e23fc,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x7db1adca3f71d007371f5f568349060c2752863ccd81fa536b309a418e4e23fc_0_native_,1639623321,1639623321,1,6.7e+17,0.67,0.67,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_b47ad810d5e94e__r7fam02__inst01__synth_unmatched_src,0x7db1adca3f71d007371f5f568349060c2752863ccd81fa536b309a418e4e23fc,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x7db1adca3f71d007371f5f568349060c2752863ccd81fa536b309a418e4e23fc_0_native_,1639623321,1639623321,1,1.34e+18,1.34,1.34,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_b47ad810d5e94e__r7fam02__inst01__synth_noise_src_0,0x7db1adca3f71d007371f5f568349060c2752863ccd81fa536b309a418e4e23fc,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x7db1adca3f71d007371f5f568349060c2752863ccd81fa536b309a418e4e23fc_0_native_,1639623321,1639623321,1,1.34e+18,1.34,1.34,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_b47ad810d5e94e__r7fam02__inst01__synth_noise_src_1,0x7db1adca3f71d007371f5f568349060c2752863ccd81fa536b309a418e4e23fc,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x7db1adca3f71d007371f5f568349060c2752863ccd81fa536b309a418e4e23fc_0_native_,1639623321,1639623321,1,1.34e+18,1.34,1.34,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_4893286f7a894b__r7fam03__inst00__synth_split_src,0x1b3029d4cb8d4770522e6165a92187cbd93bfbe5df716b7e425048f011867724,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x557c4beab39e04582a0195a987946b3112132a2b,0x557c4beab39e04582a0195a987946b3112132a2b,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x1b3029d4cb8d4770522e6165a92187cbd93bfbe5df716b7e425048f011867724_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1641062576,1641062576,1,92500000.0,92.5,92.5,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_4893286f7a894b__r7fam03__inst00__synth_merge_src1,0x1b3029d4cb8d4770522e6165a92187cbd93bfbe5df716b7e425048f011867724,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x557c4beab39e04582a0195a987946b3112132a2b,0x557c4beab39e04582a0195a987946b3112132a2b,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x1b3029d4cb8d4770522e6165a92187cbd93bfbe5df716b7e425048f011867724_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1641062576,1641062576,1,46250000.0,46.25,46.25,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_4893286f7a894b__r7fam03__inst00__synth_merge_src2,0x1b3029d4cb8d4770522e6165a92187cbd93bfbe5df716b7e425048f011867724,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x557c4beab39e04582a0195a987946b3112132a2b,0x557c4beab39e04582a0195a987946b3112132a2b,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x1b3029d4cb8d4770522e6165a92187cbd93bfbe5df716b7e425048f011867724_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1641062576,1641062576,1,46250000.0,46.25,46.25,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_4893286f7a894b__r7fam03__inst00__synth_unmatched_src,0x1b3029d4cb8d4770522e6165a92187cbd93bfbe5df716b7e425048f011867724,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x557c4beab39e04582a0195a987946b3112132a2b,0x557c4beab39e04582a0195a987946b3112132a2b,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x1b3029d4cb8d4770522e6165a92187cbd93bfbe5df716b7e425048f011867724_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1641062576,1641062576,1,92500000.0,92.5,92.5,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_4893286f7a894b__r7fam03__inst00__synth_noise_src_0,0x1b3029d4cb8d4770522e6165a92187cbd93bfbe5df716b7e425048f011867724,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x557c4beab39e04582a0195a987946b3112132a2b,0x557c4beab39e04582a0195a987946b3112132a2b,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x1b3029d4cb8d4770522e6165a92187cbd93bfbe5df716b7e425048f011867724_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1641062576,1641062576,1,92500000.0,92.5,92.5,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_4893286f7a894b__r7fam03__inst00__synth_noise_src_1,0x1b3029d4cb8d4770522e6165a92187cbd93bfbe5df716b7e425048f011867724,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x557c4beab39e04582a0195a987946b3112132a2b,0x557c4beab39e04582a0195a987946b3112132a2b,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x1b3029d4cb8d4770522e6165a92187cbd93bfbe5df716b7e425048f011867724_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1641062576,1641062576,1,92500000.0,92.5,92.5,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
