src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,bridge,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_3df3b017451a47__r7fam01__inst01__synth_split_src,bnb_flow_834a0e66352c4c__synth_split_a,100.0,50.0,167.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,50.0,50.0,
eth_flow_3df3b017451a47__r7fam01__inst01__synth_split_src,bnb_flow_834a0e66352c4c__synth_split_b,100.0,50.0,167.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,50.0,50.0,
eth_flow_3df3b017451a47__r7fam01__inst01__synth_merge_src1,bnb_flow_834a0e66352c4c__synth_merge_dst,50.0,100.0,167.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,50.0,50.0,
eth_flow_3df3b017451a47__r7fam01__inst01__synth_merge_src2,bnb_flow_834a0e66352c4c__synth_merge_dst,50.0,100.0,167.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,50.0,50.0,
eth_flow_3df3b017451a47__r7fam01__inst01__synth_unmatched_src,bnb_flow_834a0e66352c4c__synth_hidden_dst,100.0,0,167.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_3df3b017451a47__r7fam01__inst01__synth_noise_src_0,bnb_flow_834a0e66352c4c__synth_noise_dst_0,100.0,98.46135194845708,227,one_to_one,0.2335,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_3df3b017451a47__r7fam01__inst01__synth_noise_src_1,bnb_flow_834a0e66352c4c__synth_noise_dst_1,100.0,98.46135194845708,287,one_to_one,0.2552,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_ceec7b1b370548__r7fam02__inst00__synth_split_src,bnb_flow_567c08c2f6de45__synth_split_a,94.958883,23.73972075,187.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,23.73972075,23.73972075,
eth_flow_ceec7b1b370548__r7fam02__inst00__synth_split_src,bnb_flow_567c08c2f6de45__synth_split_b,94.958883,23.73972075,187.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,23.73972075,23.73972075,
eth_flow_ceec7b1b370548__r7fam02__inst00__synth_split_src,bnb_flow_567c08c2f6de45__synth_split_c,94.958883,23.73972075,187.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,23.73972075,23.73972075,
eth_flow_ceec7b1b370548__r7fam02__inst00__synth_split_src,bnb_flow_567c08c2f6de45__synth_split_d,94.958883,23.73972075,187.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,23.73972075,23.73972075,
eth_flow_ceec7b1b370548__r7fam02__inst00__synth_merge_src1,bnb_flow_567c08c2f6de45__synth_merge_dst,47.4794415,94.958883,187.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,47.4794415,47.4794415,
eth_flow_ceec7b1b370548__r7fam02__inst00__synth_merge_src2,bnb_flow_567c08c2f6de45__synth_merge_dst,47.4794415,94.958883,187.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,47.4794415,47.4794415,
eth_flow_ceec7b1b370548__r7fam02__inst00__synth_unmatched_src,bnb_flow_567c08c2f6de45__synth_hidden_dst,94.958883,0,187.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_ceec7b1b370548__r7fam02__inst00__synth_noise_src_0,bnb_flow_567c08c2f6de45__synth_noise_dst_0,94.958883,93.4407183825066,247,one_to_one,0.2378,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_ceec7b1b370548__r7fam02__inst00__synth_noise_src_1,bnb_flow_567c08c2f6de45__synth_noise_dst_1,94.958883,93.4407183825066,307,one_to_one,0.254,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_597faed3a5004f__r7fam02__inst01__synth_split_src,bnb_flow_0aad59a6648c47__synth_split_a,149.370283,74.6851415,199.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,74.6851415,74.6851415,
eth_flow_597faed3a5004f__r7fam02__inst01__synth_split_src,bnb_flow_0aad59a6648c47__synth_split_b,149.370283,74.6851415,199.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,74.6851415,74.6851415,
eth_flow_597faed3a5004f__r7fam02__inst01__synth_merge_src1,bnb_flow_0aad59a6648c47__synth_merge_dst,74.6851415,149.370283,199.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,74.6851415,74.6851415,
eth_flow_597faed3a5004f__r7fam02__inst01__synth_merge_src2,bnb_flow_0aad59a6648c47__synth_merge_dst,74.6851415,149.370283,199.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,74.6851415,74.6851415,
eth_flow_597faed3a5004f__r7fam02__inst01__synth_unmatched_src,bnb_flow_0aad59a6648c47__synth_hidden_dst,149.370283,0,199.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_597faed3a5004f__r7fam02__inst01__synth_noise_src_0,bnb_flow_0aad59a6648c47__synth_noise_dst_0,149.370283,147.8129257517312,259,one_to_one,0.247,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_597faed3a5004f__r7fam02__inst01__synth_noise_src_1,bnb_flow_0aad59a6648c47__synth_noise_dst_1,149.370283,147.8129257517312,319,one_to_one,0.2512,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_c7d6902246384b__r7fam03__inst00__synth_split_src,bnb_flow_4d242e22ff9f47__synth_split_a,50.0,16.666666666666668,211.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,16.666666666666668,16.666666666666668,
eth_flow_c7d6902246384b__r7fam03__inst00__synth_split_src,bnb_flow_4d242e22ff9f47__synth_split_b,50.0,16.666666666666668,211.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,16.666666666666668,16.666666666666668,
eth_flow_c7d6902246384b__r7fam03__inst00__synth_split_src,bnb_flow_4d242e22ff9f47__synth_split_c,50.0,16.666666666666668,211.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,16.666666666666668,16.666666666666668,
eth_flow_c7d6902246384b__r7fam03__inst00__synth_merge_src1,bnb_flow_4d242e22ff9f47__synth_merge_dst,25.0,50.0,211.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,25.0,25.0,
eth_flow_c7d6902246384b__r7fam03__inst00__synth_merge_src2,bnb_flow_4d242e22ff9f47__synth_merge_dst,25.0,50.0,211.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,25.0,25.0,
eth_flow_c7d6902246384b__r7fam03__inst00__synth_unmatched_src,bnb_flow_4d242e22ff9f47__synth_hidden_dst,50.0,0,211.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_c7d6902246384b__r7fam03__inst00__synth_noise_src_0,bnb_flow_4d242e22ff9f47__synth_noise_dst_0,50.0,194.1997986305389,271,one_to_one,0.2335,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_c7d6902246384b__r7fam03__inst00__synth_noise_src_1,bnb_flow_4d242e22ff9f47__synth_noise_dst_1,50.0,194.1997986305389,331,one_to_one,0.2236,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_752ecfe1168e4d__r7fam03__inst01__synth_split_src,bnb_flow_05042d20a9a146__synth_split_a,80.99937944999999,26.99979315,208.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,26.99979315,26.99979315,
eth_flow_752ecfe1168e4d__r7fam03__inst01__synth_split_src,bnb_flow_05042d20a9a146__synth_split_b,80.99937944999999,26.99979315,208.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,26.99979315,26.99979315,
eth_flow_752ecfe1168e4d__r7fam03__inst01__synth_split_src,bnb_flow_05042d20a9a146__synth_split_c,80.99937944999999,26.99979315,208.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,26.99979315,26.99979315,
eth_flow_752ecfe1168e4d__r7fam03__inst01__synth_merge_src1,bnb_flow_05042d20a9a146__synth_merge_dst,40.499689724999996,80.99937944999999,208.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,40.499689724999996,40.499689724999996,
eth_flow_752ecfe1168e4d__r7fam03__inst01__synth_merge_src2,bnb_flow_05042d20a9a146__synth_merge_dst,40.499689724999996,80.99937944999999,208.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,40.499689724999996,40.499689724999996,
eth_flow_752ecfe1168e4d__r7fam03__inst01__synth_unmatched_src,bnb_flow_05042d20a9a146__synth_hidden_dst,80.99937944999999,0,208.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_752ecfe1168e4d__r7fam03__inst01__synth_noise_src_0,bnb_flow_05042d20a9a146__synth_noise_dst_0,80.99937944999999,79.4645285271995,268,one_to_one,0.2443,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_752ecfe1168e4d__r7fam03__inst01__synth_noise_src_1,bnb_flow_05042d20a9a146__synth_noise_dst_1,80.99937944999999,79.4645285271995,328,one_to_one,0.245,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_349cfd78161b42__r7fam04__inst00__synth_split_src,bnb_flow_6fcbebc5605f4b__synth_split_a,99.0025,33.00083333333333,222.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,33.00083333333333,33.00083333333333,
eth_flow_349cfd78161b42__r7fam04__inst00__synth_split_src,bnb_flow_6fcbebc5605f4b__synth_split_b,99.0025,33.00083333333333,222.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,33.00083333333333,33.00083333333333,
eth_flow_349cfd78161b42__r7fam04__inst00__synth_split_src,bnb_flow_6fcbebc5605f4b__synth_split_c,99.0025,33.00083333333333,222.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,33.00083333333333,33.00083333333333,
eth_flow_349cfd78161b42__r7fam04__inst00__synth_merge_src1,bnb_flow_6fcbebc5605f4b__synth_merge_dst,49.50125,99.0025,222.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,49.50125,49.50125,
eth_flow_349cfd78161b42__r7fam04__inst00__synth_merge_src2,bnb_flow_6fcbebc5605f4b__synth_merge_dst,49.50125,99.0025,222.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,49.50125,49.50125,
eth_flow_349cfd78161b42__r7fam04__inst00__synth_unmatched_src,bnb_flow_6fcbebc5605f4b__synth_hidden_dst,99.0025,0,222.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_349cfd78161b42__r7fam04__inst00__synth_noise_src_0,bnb_flow_6fcbebc5605f4b__synth_noise_dst_0,99.0025,85.00180413474241,282,one_to_one,0.2522,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_349cfd78161b42__r7fam04__inst00__synth_noise_src_1,bnb_flow_6fcbebc5605f4b__synth_noise_dst_1,99.0025,85.00180413474241,342,one_to_one,0.2341,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_8393382ec2b245__r7fam04__inst01__synth_split_src,bnb_flow_585c1466aef64c__synth_split_a,0.24,0.06,223.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.06,0.06,
eth_flow_8393382ec2b245__r7fam04__inst01__synth_split_src,bnb_flow_585c1466aef64c__synth_split_b,0.24,0.06,223.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.06,0.06,
eth_flow_8393382ec2b245__r7fam04__inst01__synth_split_src,bnb_flow_585c1466aef64c__synth_split_c,0.24,0.06,223.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.06,0.06,
eth_flow_8393382ec2b245__r7fam04__inst01__synth_split_src,bnb_flow_585c1466aef64c__synth_split_d,0.24,0.06,223.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.06,0.06,
eth_flow_8393382ec2b245__r7fam04__inst01__synth_merge_src1,bnb_flow_585c1466aef64c__synth_merge_dst,0.12,0.24,223.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.12,0.12,
eth_flow_8393382ec2b245__r7fam04__inst01__synth_merge_src2,bnb_flow_585c1466aef64c__synth_merge_dst,0.12,0.24,223.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.12,0.12,
eth_flow_8393382ec2b245__r7fam04__inst01__synth_unmatched_src,bnb_flow_585c1466aef64c__synth_hidden_dst,0.24,0,223.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_8393382ec2b245__r7fam04__inst01__synth_noise_src_0,bnb_flow_585c1466aef64c__synth_noise_dst_0,0.24,0.1198673943990406,283,one_to_one,0.2222,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_8393382ec2b245__r7fam04__inst01__synth_noise_src_1,bnb_flow_585c1466aef64c__synth_noise_dst_1,0.24,0.1198673943990406,343,one_to_one,0.2351,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_26a8af8ce3b04c__r7fam05__inst00__synth_split_src,bnb_flow_c5d568dc19e54b__synth_split_a,229.46,114.73,280.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,114.73,114.73,
eth_flow_26a8af8ce3b04c__r7fam05__inst00__synth_split_src,bnb_flow_c5d568dc19e54b__synth_split_b,229.46,114.73,280.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,114.73,114.73,
eth_flow_26a8af8ce3b04c__r7fam05__inst00__synth_merge_src1,bnb_flow_c5d568dc19e54b__synth_merge_dst,114.73,229.46,280.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,114.73,114.73,
eth_flow_26a8af8ce3b04c__r7fam05__inst00__synth_merge_src2,bnb_flow_c5d568dc19e54b__synth_merge_dst,114.73,229.46,280.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,114.73,114.73,
eth_flow_26a8af8ce3b04c__r7fam05__inst00__synth_unmatched_src,bnb_flow_c5d568dc19e54b__synth_hidden_dst,229.46,0,280.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_26a8af8ce3b04c__r7fam05__inst00__synth_noise_src_0,bnb_flow_c5d568dc19e54b__synth_noise_dst_0,229.46,228.82237962734783,340,one_to_one,0.2494,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_26a8af8ce3b04c__r7fam05__inst00__synth_noise_src_1,bnb_flow_c5d568dc19e54b__synth_noise_dst_1,229.46,228.82237962734783,400,one_to_one,0.236,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_961a7f74633140__r7fam05__inst01__synth_split_src,bnb_flow_e5fb50b571c24d__synth_split_a,81.1571874820359,40.57859374101795,326.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,40.57859374101795,40.57859374101795,
eth_flow_961a7f74633140__r7fam05__inst01__synth_split_src,bnb_flow_e5fb50b571c24d__synth_split_b,81.1571874820359,40.57859374101795,326.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,40.57859374101795,40.57859374101795,
eth_flow_961a7f74633140__r7fam05__inst01__synth_merge_src1,bnb_flow_e5fb50b571c24d__synth_merge_dst,40.57859374101795,81.1571874820359,326.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,40.57859374101795,40.57859374101795,
eth_flow_961a7f74633140__r7fam05__inst01__synth_merge_src2,bnb_flow_e5fb50b571c24d__synth_merge_dst,40.57859374101795,81.1571874820359,326.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,40.57859374101795,40.57859374101795,
eth_flow_961a7f74633140__r7fam05__inst01__synth_unmatched_src,bnb_flow_e5fb50b571c24d__synth_hidden_dst,81.1571874820359,0,326.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_961a7f74633140__r7fam05__inst01__synth_noise_src_0,bnb_flow_e5fb50b571c24d__synth_noise_dst_0,81.1571874820359,80.7784579685117,386,one_to_one,0.2284,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_961a7f74633140__r7fam05__inst01__synth_noise_src_1,bnb_flow_e5fb50b571c24d__synth_noise_dst_1,81.1571874820359,80.7784579685117,446,one_to_one,0.2475,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_d14b1a12424147__r7fam06__inst00__synth_split_src,bnb_flow_51c03480beda49__synth_split_a,452.351758,56.54396975,162.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,56.54396975,56.54396975,
eth_flow_d14b1a12424147__r7fam06__inst00__synth_split_src,bnb_flow_51c03480beda49__synth_split_b,452.351758,56.54396975,162.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,56.54396975,56.54396975,
eth_flow_d14b1a12424147__r7fam06__inst00__synth_split_src,bnb_flow_51c03480beda49__synth_split_c,452.351758,56.54396975,162.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,56.54396975,56.54396975,
eth_flow_d14b1a12424147__r7fam06__inst00__synth_split_src,bnb_flow_51c03480beda49__synth_split_d,452.351758,56.54396975,162.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,56.54396975,56.54396975,
eth_flow_d14b1a12424147__r7fam06__inst00__synth_split_src,bnb_flow_51c03480beda49__synth_split_e,452.351758,56.54396975,162.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,56.54396975,56.54396975,
eth_flow_d14b1a12424147__r7fam06__inst00__synth_split_src,bnb_flow_51c03480beda49__synth_split_f,452.351758,56.54396975,162.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,56.54396975,56.54396975,
eth_flow_d14b1a12424147__r7fam06__inst00__synth_split_src,bnb_flow_51c03480beda49__synth_split_g,452.351758,56.54396975,162.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,56.54396975,56.54396975,
eth_flow_d14b1a12424147__r7fam06__inst00__synth_split_src,bnb_flow_51c03480beda49__synth_split_h,452.351758,56.54396975,162.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,56.54396975,56.54396975,
eth_flow_d14b1a12424147__r7fam06__inst00__synth_merge_src1,bnb_flow_51c03480beda49__synth_merge_dst,226.175879,452.351758,162.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,226.175879,226.175879,
eth_flow_d14b1a12424147__r7fam06__inst00__synth_merge_src2,bnb_flow_51c03480beda49__synth_merge_dst,226.175879,452.351758,162.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,226.175879,226.175879,
eth_flow_d14b1a12424147__r7fam06__inst00__synth_unmatched_src,bnb_flow_51c03480beda49__synth_hidden_dst,452.351758,0,162.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_d14b1a12424147__r7fam06__inst00__synth_noise_src_0,bnb_flow_51c03480beda49__synth_noise_dst_0,452.351758,451.8572766921279,222,one_to_one,0.2385,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_d14b1a12424147__r7fam06__inst00__synth_noise_src_1,bnb_flow_51c03480beda49__synth_noise_dst_1,452.351758,451.8572766921279,282,one_to_one,0.2355,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_9d9f90feee804d__r7fam06__inst01__synth_split_src,bnb_flow_715b2178dd034b__synth_split_a,765.3288,382.6644,159.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,382.6644,382.6644,
eth_flow_9d9f90feee804d__r7fam06__inst01__synth_split_src,bnb_flow_715b2178dd034b__synth_split_b,765.3288,382.6644,159.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,382.6644,382.6644,
eth_flow_9d9f90feee804d__r7fam06__inst01__synth_merge_src1,bnb_flow_715b2178dd034b__synth_merge_dst,382.6644,765.3288,159.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,382.6644,382.6644,
eth_flow_9d9f90feee804d__r7fam06__inst01__synth_merge_src2,bnb_flow_715b2178dd034b__synth_merge_dst,382.6644,765.3288,159.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,382.6644,382.6644,
eth_flow_9d9f90feee804d__r7fam06__inst01__synth_unmatched_src,bnb_flow_715b2178dd034b__synth_hidden_dst,765.3288,0,159.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_9d9f90feee804d__r7fam06__inst01__synth_noise_src_0,bnb_flow_715b2178dd034b__synth_noise_dst_0,765.3288,764.6867727245427,219,one_to_one,0.2289,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_9d9f90feee804d__r7fam06__inst01__synth_noise_src_1,bnb_flow_715b2178dd034b__synth_noise_dst_1,765.3288,764.6867727245427,279,one_to_one,0.2464,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_e00112ae0b044d__r7fam07__inst00__synth_split_src,bnb_flow_535d688601f843__synth_split_a,489.0,97.8,171.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,97.8,97.8,
