src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,bridge,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_0e8754e4e2664f__r7fam01__inst01__synth_split_src,bnb_flow_a7a78e83c9944a__synth_split_b,61.448783,30.7243915,174.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,30.7243915,30.7243915,
eth_flow_0e8754e4e2664f__r7fam01__inst01__synth_merge_src1,bnb_flow_a7a78e83c9944a__synth_merge_dst,30.7243915,61.448783,174.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,30.7243915,30.7243915,
eth_flow_0e8754e4e2664f__r7fam01__inst01__synth_merge_src2,bnb_flow_a7a78e83c9944a__synth_merge_dst,30.7243915,61.448783,174.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,30.7243915,30.7243915,
eth_flow_0e8754e4e2664f__r7fam01__inst01__synth_unmatched_src,bnb_flow_a7a78e83c9944a__synth_hidden_dst,61.448783,0,174.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_0e8754e4e2664f__r7fam01__inst01__synth_noise_src_0,bnb_flow_a7a78e83c9944a__synth_noise_dst_0,61.448783,60.0321190736766,234,one_to_one,0.2544,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_0e8754e4e2664f__r7fam01__inst01__synth_noise_src_1,bnb_flow_a7a78e83c9944a__synth_noise_dst_1,61.448783,60.0321190736766,294,one_to_one,0.2338,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1080053d73934f__r7fam02__inst00__synth_split_src,bnb_flow_01ed2d3f16fd40__synth_split_a,65.765224,16.441306,183.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,16.441306,16.441306,
eth_flow_1080053d73934f__r7fam02__inst00__synth_split_src,bnb_flow_01ed2d3f16fd40__synth_split_b,65.765224,16.441306,183.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,16.441306,16.441306,
eth_flow_1080053d73934f__r7fam02__inst00__synth_split_src,bnb_flow_01ed2d3f16fd40__synth_split_c,65.765224,16.441306,183.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,16.441306,16.441306,
eth_flow_1080053d73934f__r7fam02__inst00__synth_split_src,bnb_flow_01ed2d3f16fd40__synth_split_d,65.765224,16.441306,183.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,16.441306,16.441306,
eth_flow_1080053d73934f__r7fam02__inst00__synth_merge_src1,bnb_flow_01ed2d3f16fd40__synth_merge_dst,32.882612,65.765224,183.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,32.882612,32.882612,
eth_flow_1080053d73934f__r7fam02__inst00__synth_merge_src2,bnb_flow_01ed2d3f16fd40__synth_merge_dst,32.882612,65.765224,183.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,32.882612,32.882612,
eth_flow_1080053d73934f__r7fam02__inst00__synth_unmatched_src,bnb_flow_01ed2d3f16fd40__synth_hidden_dst,65.765224,0,183.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_1080053d73934f__r7fam02__inst00__synth_noise_src_0,bnb_flow_01ed2d3f16fd40__synth_noise_dst_0,65.765224,64.47558006183206,243,one_to_one,0.2387,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1080053d73934f__r7fam02__inst00__synth_noise_src_1,bnb_flow_01ed2d3f16fd40__synth_noise_dst_1,65.765224,64.47558006183206,303,one_to_one,0.2597,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_3e2af43297f343__r7fam02__inst01__synth_split_src,bnb_flow_b7e6bd42ae5c48__synth_split_a,185.5762,61.85873333333333,194.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,61.85873333333333,61.85873333333333,
eth_flow_3e2af43297f343__r7fam02__inst01__synth_split_src,bnb_flow_b7e6bd42ae5c48__synth_split_b,185.5762,61.85873333333333,194.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,61.85873333333333,61.85873333333333,
eth_flow_3e2af43297f343__r7fam02__inst01__synth_split_src,bnb_flow_b7e6bd42ae5c48__synth_split_c,185.5762,61.85873333333333,194.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,61.85873333333333,61.85873333333333,
eth_flow_3e2af43297f343__r7fam02__inst01__synth_merge_src1,bnb_flow_b7e6bd42ae5c48__synth_merge_dst,92.7881,185.5762,194.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,92.7881,92.7881,
eth_flow_3e2af43297f343__r7fam02__inst01__synth_merge_src2,bnb_flow_b7e6bd42ae5c48__synth_merge_dst,92.7881,185.5762,194.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,92.7881,92.7881,
eth_flow_3e2af43297f343__r7fam02__inst01__synth_unmatched_src,bnb_flow_b7e6bd42ae5c48__synth_hidden_dst,185.5762,0,194.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_3e2af43297f343__r7fam02__inst01__synth_noise_src_0,bnb_flow_b7e6bd42ae5c48__synth_noise_dst_0,185.5762,185.0676397503696,254,one_to_one,0.2377,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_3e2af43297f343__r7fam02__inst01__synth_noise_src_1,bnb_flow_b7e6bd42ae5c48__synth_noise_dst_1,185.5762,185.0676397503696,314,one_to_one,0.2215,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_5ca10ffddfed4b__r7fam03__inst00__synth_split_src,bnb_flow_db38c762f12f4f__synth_split_a,0.4,0.2,206.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.2,0.2,
eth_flow_5ca10ffddfed4b__r7fam03__inst00__synth_split_src,bnb_flow_db38c762f12f4f__synth_split_b,0.4,0.2,206.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.2,0.2,
eth_flow_5ca10ffddfed4b__r7fam03__inst00__synth_merge_src1,bnb_flow_db38c762f12f4f__synth_merge_dst,0.2,0.4,206.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.2,0.2,
eth_flow_5ca10ffddfed4b__r7fam03__inst00__synth_merge_src2,bnb_flow_db38c762f12f4f__synth_merge_dst,0.2,0.4,206.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.2,0.2,
eth_flow_5ca10ffddfed4b__r7fam03__inst00__synth_unmatched_src,bnb_flow_db38c762f12f4f__synth_hidden_dst,0.4,0,206.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_5ca10ffddfed4b__r7fam03__inst00__synth_noise_src_0,bnb_flow_db38c762f12f4f__synth_noise_dst_0,0.4,0.1998482430912771,266,one_to_one,0.2373,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_5ca10ffddfed4b__r7fam03__inst00__synth_noise_src_1,bnb_flow_db38c762f12f4f__synth_noise_dst_1,0.4,0.1998482430912771,326,one_to_one,0.2408,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_7fa0c3bf29fb49__r7fam03__inst01__synth_split_src,bnb_flow_9f535e85e32241__synth_split_a,0.254,0.08466666666666667,208.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.08466666666666667,0.08466666666666667,
eth_flow_7fa0c3bf29fb49__r7fam03__inst01__synth_split_src,bnb_flow_9f535e85e32241__synth_split_b,0.254,0.08466666666666667,208.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.08466666666666667,0.08466666666666667,
eth_flow_7fa0c3bf29fb49__r7fam03__inst01__synth_split_src,bnb_flow_9f535e85e32241__synth_split_c,0.254,0.08466666666666667,208.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.08466666666666667,0.08466666666666667,
eth_flow_7fa0c3bf29fb49__r7fam03__inst01__synth_merge_src1,bnb_flow_9f535e85e32241__synth_merge_dst,0.127,0.254,208.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.127,0.127,
eth_flow_7fa0c3bf29fb49__r7fam03__inst01__synth_merge_src2,bnb_flow_9f535e85e32241__synth_merge_dst,0.127,0.254,208.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.127,0.127,
eth_flow_7fa0c3bf29fb49__r7fam03__inst01__synth_unmatched_src,bnb_flow_9f535e85e32241__synth_hidden_dst,0.254,0,208.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_7fa0c3bf29fb49__r7fam03__inst01__synth_noise_src_0,bnb_flow_9f535e85e32241__synth_noise_dst_0,0.254,0.1269237593749631,268,one_to_one,0.2434,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_7fa0c3bf29fb49__r7fam03__inst01__synth_noise_src_1,bnb_flow_9f535e85e32241__synth_noise_dst_1,0.254,0.1269237593749631,328,one_to_one,0.2546,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_0e650cd9209344__r7fam04__inst00__synth_split_src,bnb_flow_3cf529174c0747__synth_split_a,1.0,0.5,232.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.5,0.5,
eth_flow_0e650cd9209344__r7fam04__inst00__synth_split_src,bnb_flow_3cf529174c0747__synth_split_b,1.0,0.5,232.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.5,0.5,
eth_flow_0e650cd9209344__r7fam04__inst00__synth_merge_src1,bnb_flow_3cf529174c0747__synth_merge_dst,0.5,1.0,232.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.5,0.5,
eth_flow_0e650cd9209344__r7fam04__inst00__synth_merge_src2,bnb_flow_3cf529174c0747__synth_merge_dst,0.5,1.0,232.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.5,0.5,
eth_flow_0e650cd9209344__r7fam04__inst00__synth_unmatched_src,bnb_flow_3cf529174c0747__synth_hidden_dst,1.0,0,232.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_0e650cd9209344__r7fam04__inst00__synth_noise_src_0,bnb_flow_3cf529174c0747__synth_noise_dst_0,1.0,0.4997452396737907,292,one_to_one,0.2369,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_0e650cd9209344__r7fam04__inst00__synth_noise_src_1,bnb_flow_3cf529174c0747__synth_noise_dst_1,1.0,0.4997452396737907,352,one_to_one,0.2594,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_cdcbe1b021f746__r7fam04__inst01__synth_split_src,bnb_flow_02862004906a4b__synth_split_a,25.0,12.5,243.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,12.5,12.5,
eth_flow_cdcbe1b021f746__r7fam04__inst01__synth_split_src,bnb_flow_02862004906a4b__synth_split_b,25.0,12.5,243.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,12.5,12.5,
eth_flow_cdcbe1b021f746__r7fam04__inst01__synth_merge_src1,bnb_flow_02862004906a4b__synth_merge_dst,12.5,25.0,243.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,12.5,12.5,
eth_flow_cdcbe1b021f746__r7fam04__inst01__synth_merge_src2,bnb_flow_02862004906a4b__synth_merge_dst,12.5,25.0,243.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,12.5,12.5,
eth_flow_cdcbe1b021f746__r7fam04__inst01__synth_unmatched_src,bnb_flow_02862004906a4b__synth_hidden_dst,25.0,0,243.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_cdcbe1b021f746__r7fam04__inst01__synth_noise_src_0,bnb_flow_02862004906a4b__synth_noise_dst_0,25.0,24.62455173746879,303,one_to_one,0.2324,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_cdcbe1b021f746__r7fam04__inst01__synth_noise_src_1,bnb_flow_02862004906a4b__synth_noise_dst_1,25.0,24.62455173746879,363,one_to_one,0.2522,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_0fd48a4bf50b44__r7fam05__inst00__synth_split_src,bnb_flow_16fd6fcfb4ca41__synth_split_a,0.32,0.08,307.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.08,0.08,
eth_flow_0fd48a4bf50b44__r7fam05__inst00__synth_split_src,bnb_flow_16fd6fcfb4ca41__synth_split_b,0.32,0.08,307.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.08,0.08,
eth_flow_0fd48a4bf50b44__r7fam05__inst00__synth_split_src,bnb_flow_16fd6fcfb4ca41__synth_split_c,0.32,0.08,307.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.08,0.08,
eth_flow_0fd48a4bf50b44__r7fam05__inst00__synth_split_src,bnb_flow_16fd6fcfb4ca41__synth_split_d,0.32,0.08,307.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.08,0.08,
eth_flow_0fd48a4bf50b44__r7fam05__inst00__synth_merge_src1,bnb_flow_16fd6fcfb4ca41__synth_merge_dst,0.16,0.32,307.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.16,0.16,
eth_flow_0fd48a4bf50b44__r7fam05__inst00__synth_merge_src2,bnb_flow_16fd6fcfb4ca41__synth_merge_dst,0.16,0.32,307.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.16,0.16,
eth_flow_0fd48a4bf50b44__r7fam05__inst00__synth_unmatched_src,bnb_flow_16fd6fcfb4ca41__synth_hidden_dst,0.32,0,307.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_0fd48a4bf50b44__r7fam05__inst00__synth_noise_src_0,bnb_flow_16fd6fcfb4ca41__synth_noise_dst_0,0.32,0.1598881811830028,367,one_to_one,0.2214,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_0fd48a4bf50b44__r7fam05__inst00__synth_noise_src_1,bnb_flow_16fd6fcfb4ca41__synth_noise_dst_1,0.32,0.1598881811830028,427,one_to_one,0.2231,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_85ac8286865943__r7fam05__inst01__synth_split_src,bnb_flow_5999d292e80840__synth_split_a,21.0,10.5,254.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,10.5,10.5,
eth_flow_85ac8286865943__r7fam05__inst01__synth_split_src,bnb_flow_5999d292e80840__synth_split_b,21.0,10.5,254.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,10.5,10.5,
eth_flow_85ac8286865943__r7fam05__inst01__synth_merge_src1,bnb_flow_5999d292e80840__synth_merge_dst,10.5,21.0,254.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,10.5,10.5,
eth_flow_85ac8286865943__r7fam05__inst01__synth_merge_src2,bnb_flow_5999d292e80840__synth_merge_dst,10.5,21.0,254.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,10.5,10.5,
eth_flow_85ac8286865943__r7fam05__inst01__synth_unmatched_src,bnb_flow_5999d292e80840__synth_hidden_dst,21.0,0,254.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_85ac8286865943__r7fam05__inst01__synth_noise_src_0,bnb_flow_5999d292e80840__synth_noise_dst_0,21.0,19.503842323685205,314,one_to_one,0.2426,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_85ac8286865943__r7fam05__inst01__synth_noise_src_1,bnb_flow_5999d292e80840__synth_noise_dst_1,21.0,19.503842323685205,374,one_to_one,0.2435,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_793601b03d214e__r7fam06__inst00__synth_split_src,bnb_flow_f9862229c2bd47__synth_split_a,947.3228800404496,118.4153600050562,142.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,118.4153600050562,118.4153600050562,
eth_flow_793601b03d214e__r7fam06__inst00__synth_split_src,bnb_flow_f9862229c2bd47__synth_split_b,947.3228800404496,118.4153600050562,142.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,118.4153600050562,118.4153600050562,
eth_flow_793601b03d214e__r7fam06__inst00__synth_split_src,bnb_flow_f9862229c2bd47__synth_split_c,947.3228800404496,118.4153600050562,142.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,118.4153600050562,118.4153600050562,
eth_flow_793601b03d214e__r7fam06__inst00__synth_split_src,bnb_flow_f9862229c2bd47__synth_split_d,947.3228800404496,118.4153600050562,142.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,118.4153600050562,118.4153600050562,
eth_flow_793601b03d214e__r7fam06__inst00__synth_split_src,bnb_flow_f9862229c2bd47__synth_split_e,947.3228800404496,118.4153600050562,142.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,118.4153600050562,118.4153600050562,
eth_flow_793601b03d214e__r7fam06__inst00__synth_split_src,bnb_flow_f9862229c2bd47__synth_split_f,947.3228800404496,118.4153600050562,142.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,118.4153600050562,118.4153600050562,
eth_flow_793601b03d214e__r7fam06__inst00__synth_split_src,bnb_flow_f9862229c2bd47__synth_split_g,947.3228800404496,118.4153600050562,142.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,118.4153600050562,118.4153600050562,
eth_flow_793601b03d214e__r7fam06__inst00__synth_split_src,bnb_flow_f9862229c2bd47__synth_split_h,947.3228800404496,118.4153600050562,142.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,118.4153600050562,118.4153600050562,
eth_flow_793601b03d214e__r7fam06__inst00__synth_merge_src1,bnb_flow_f9862229c2bd47__synth_merge_dst,473.6614400202248,947.3228800404496,142.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,473.6614400202248,473.6614400202248,
eth_flow_793601b03d214e__r7fam06__inst00__synth_merge_src2,bnb_flow_f9862229c2bd47__synth_merge_dst,473.6614400202248,947.3228800404496,142.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,473.6614400202248,473.6614400202248,
eth_flow_793601b03d214e__r7fam06__inst00__synth_unmatched_src,bnb_flow_f9862229c2bd47__synth_hidden_dst,947.3228800404496,0,142.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_793601b03d214e__r7fam06__inst00__synth_noise_src_0,bnb_flow_f9862229c2bd47__synth_noise_dst_0,947.3228800404496,931.45341022135,202,one_to_one,0.2341,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_793601b03d214e__r7fam06__inst00__synth_noise_src_1,bnb_flow_f9862229c2bd47__synth_noise_dst_1,947.3228800404496,931.45341022135,262,one_to_one,0.2278,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_8c4362f60ae948__r7fam06__inst01__synth_split_src,bnb_flow_a48941f3740845__synth_split_a,575.776606,287.888303,130.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,287.888303,287.888303,
eth_flow_8c4362f60ae948__r7fam06__inst01__synth_split_src,bnb_flow_a48941f3740845__synth_split_b,575.776606,287.888303,130.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,287.888303,287.888303,
eth_flow_8c4362f60ae948__r7fam06__inst01__synth_merge_src1,bnb_flow_a48941f3740845__synth_merge_dst,287.888303,575.776606,130.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,287.888303,287.888303,
eth_flow_8c4362f60ae948__r7fam06__inst01__synth_merge_src2,bnb_flow_a48941f3740845__synth_merge_dst,287.888303,575.776606,130.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,287.888303,287.888303,
eth_flow_8c4362f60ae948__r7fam06__inst01__synth_unmatched_src,bnb_flow_a48941f3740845__synth_hidden_dst,575.776606,0,130.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_8c4362f60ae948__r7fam06__inst01__synth_noise_src_0,bnb_flow_a48941f3740845__synth_noise_dst_0,575.776606,574.0534025603381,190,one_to_one,0.2548,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_8c4362f60ae948__r7fam06__inst01__synth_noise_src_1,bnb_flow_a48941f3740845__synth_noise_dst_1,575.776606,574.0534025603381,250,one_to_one,0.2271,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_584c266130544e__r7fam07__inst00__synth_split_src,bnb_flow_7d03fe9749e24b__synth_split_a,602.36,301.18,170.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,301.18,301.18,
