chain,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge
ETH,eth_flow_de9689226f3841__r7fam00__inst01__synth_noise_src_0,0x6ba40b3026e8d94edf37327c994f73a7e4457e76b28dc19f2a41eaa4e98472e2|0xbe7f7b47ca0e4d8ed92dcadcb2e4ab29238a74014af22d7918df12d26ebd8961,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x6ba40b3026e8d94edf37327c994f73a7e4457e76b28dc19f2a41eaa4e98472e2_0_native_,1639590519,1639591222,2,6e+16,0.06,0.06,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_de9689226f3841__r7fam00__inst01__synth_noise_src_1,0x6ba40b3026e8d94edf37327c994f73a7e4457e76b28dc19f2a41eaa4e98472e2|0xbe7f7b47ca0e4d8ed92dcadcb2e4ab29238a74014af22d7918df12d26ebd8961,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x6ba40b3026e8d94edf37327c994f73a7e4457e76b28dc19f2a41eaa4e98472e2_0_native_,1639590519,1639591222,2,6e+16,0.06,0.06,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_41432321361342__r7fam01__inst00__synth_split_src,0x23af9f9ff3a1bb1c66296402174feae8086ced681465eb094838e8f6c21e080c,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x23af9f9ff3a1bb1c66296402174feae8086ced681465eb094838e8f6c21e080c_0_native_,1639415969,1639415969,1,2.4e+17,0.24,0.24,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_41432321361342__r7fam01__inst00__synth_merge_src1,0x23af9f9ff3a1bb1c66296402174feae8086ced681465eb094838e8f6c21e080c,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x23af9f9ff3a1bb1c66296402174feae8086ced681465eb094838e8f6c21e080c_0_native_,1639415969,1639415969,1,1.2e+17,0.12,0.12,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_41432321361342__r7fam01__inst00__synth_merge_src2,0x23af9f9ff3a1bb1c66296402174feae8086ced681465eb094838e8f6c21e080c,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x23af9f9ff3a1bb1c66296402174feae8086ced681465eb094838e8f6c21e080c_0_native_,1639415969,1639415969,1,1.2e+17,0.12,0.12,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_41432321361342__r7fam01__inst00__synth_unmatched_src,0x23af9f9ff3a1bb1c66296402174feae8086ced681465eb094838e8f6c21e080c,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x23af9f9ff3a1bb1c66296402174feae8086ced681465eb094838e8f6c21e080c_0_native_,1639415969,1639415969,1,2.4e+17,0.24,0.24,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_41432321361342__r7fam01__inst00__synth_noise_src_0,0x23af9f9ff3a1bb1c66296402174feae8086ced681465eb094838e8f6c21e080c,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x23af9f9ff3a1bb1c66296402174feae8086ced681465eb094838e8f6c21e080c_0_native_,1639415969,1639415969,1,2.4e+17,0.24,0.24,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_41432321361342__r7fam01__inst00__synth_noise_src_1,0x23af9f9ff3a1bb1c66296402174feae8086ced681465eb094838e8f6c21e080c,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x23af9f9ff3a1bb1c66296402174feae8086ced681465eb094838e8f6c21e080c_0_native_,1639415969,1639415969,1,2.4e+17,0.24,0.24,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_5b32cabe8cc743__r7fam01__inst01__synth_split_src,0x609a5108ef7dea9ffcad701f8e172d94b13d23afc16f48e685e474a5504caccd,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x609a5108ef7dea9ffcad701f8e172d94b13d23afc16f48e685e474a5504caccd_0_native_,1638875296,1638875296,1,6e+16,0.06,0.06,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_5b32cabe8cc743__r7fam01__inst01__synth_merge_src1,0x609a5108ef7dea9ffcad701f8e172d94b13d23afc16f48e685e474a5504caccd,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x609a5108ef7dea9ffcad701f8e172d94b13d23afc16f48e685e474a5504caccd_0_native_,1638875296,1638875296,1,3e+16,0.03,0.03,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_5b32cabe8cc743__r7fam01__inst01__synth_merge_src2,0x609a5108ef7dea9ffcad701f8e172d94b13d23afc16f48e685e474a5504caccd,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x609a5108ef7dea9ffcad701f8e172d94b13d23afc16f48e685e474a5504caccd_0_native_,1638875296,1638875296,1,3e+16,0.03,0.03,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_5b32cabe8cc743__r7fam01__inst01__synth_unmatched_src,0x609a5108ef7dea9ffcad701f8e172d94b13d23afc16f48e685e474a5504caccd,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x609a5108ef7dea9ffcad701f8e172d94b13d23afc16f48e685e474a5504caccd_0_native_,1638875296,1638875296,1,6e+16,0.06,0.06,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_5b32cabe8cc743__r7fam01__inst01__synth_noise_src_0,0x609a5108ef7dea9ffcad701f8e172d94b13d23afc16f48e685e474a5504caccd,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x609a5108ef7dea9ffcad701f8e172d94b13d23afc16f48e685e474a5504caccd_0_native_,1638875296,1638875296,1,6e+16,0.06,0.06,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_5b32cabe8cc743__r7fam01__inst01__synth_noise_src_1,0x609a5108ef7dea9ffcad701f8e172d94b13d23afc16f48e685e474a5504caccd,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x609a5108ef7dea9ffcad701f8e172d94b13d23afc16f48e685e474a5504caccd_0_native_,1638875296,1638875296,1,6e+16,0.06,0.06,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_1e116a36fb1b40__r7fam02__inst00__synth_split_src,0xff1b868eafa6fe4670be67f6dc12ef423139bc83041216ceee86be39051e8743,0x063f8290e0fec6e9f2c7c6596fc1c0322affe4c3|0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,0x063f8290e0fec6e9f2c7c6596fc1c0322affe4c3,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0xff1b868eafa6fe4670be67f6dc12ef423139bc83041216ceee86be39051e8743_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1640615727,1640615727,1,179030000.0,179.03,179.03,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_1e116a36fb1b40__r7fam02__inst00__synth_merge_src1,0xff1b868eafa6fe4670be67f6dc12ef423139bc83041216ceee86be39051e8743,0x063f8290e0fec6e9f2c7c6596fc1c0322affe4c3|0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,0x063f8290e0fec6e9f2c7c6596fc1c0322affe4c3,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0xff1b868eafa6fe4670be67f6dc12ef423139bc83041216ceee86be39051e8743_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1640615727,1640615727,1,89515000.0,89.515,89.515,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_1e116a36fb1b40__r7fam02__inst00__synth_merge_src2,0xff1b868eafa6fe4670be67f6dc12ef423139bc83041216ceee86be39051e8743,0x063f8290e0fec6e9f2c7c6596fc1c0322affe4c3|0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,0x063f8290e0fec6e9f2c7c6596fc1c0322affe4c3,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0xff1b868eafa6fe4670be67f6dc12ef423139bc83041216ceee86be39051e8743_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1640615727,1640615727,1,89515000.0,89.515,89.515,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_1e116a36fb1b40__r7fam02__inst00__synth_unmatched_src,0xff1b868eafa6fe4670be67f6dc12ef423139bc83041216ceee86be39051e8743,0x063f8290e0fec6e9f2c7c6596fc1c0322affe4c3|0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,0x063f8290e0fec6e9f2c7c6596fc1c0322affe4c3,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0xff1b868eafa6fe4670be67f6dc12ef423139bc83041216ceee86be39051e8743_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1640615727,1640615727,1,179030000.0,179.03,179.03,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_1e116a36fb1b40__r7fam02__inst00__synth_noise_src_0,0xff1b868eafa6fe4670be67f6dc12ef423139bc83041216ceee86be39051e8743,0x063f8290e0fec6e9f2c7c6596fc1c0322affe4c3|0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,0x063f8290e0fec6e9f2c7c6596fc1c0322affe4c3,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0xff1b868eafa6fe4670be67f6dc12ef423139bc83041216ceee86be39051e8743_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1640615727,1640615727,1,179030000.0,179.03,179.03,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_1e116a36fb1b40__r7fam02__inst00__synth_noise_src_1,0xff1b868eafa6fe4670be67f6dc12ef423139bc83041216ceee86be39051e8743,0x063f8290e0fec6e9f2c7c6596fc1c0322affe4c3|0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,0x063f8290e0fec6e9f2c7c6596fc1c0322affe4c3,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0xff1b868eafa6fe4670be67f6dc12ef423139bc83041216ceee86be39051e8743_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1640615727,1640615727,1,179030000.0,179.03,179.03,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_431646cc58cc44__r7fam02__inst01__synth_split_src,0x05b30e8095c42f41691a94c21f0380c562e4200aca2a80b0f2d5525941ca6c77,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x05b30e8095c42f41691a94c21f0380c562e4200aca2a80b0f2d5525941ca6c77_0_native_,1639071247,1639071247,1,2.4954e+18,2.4954,2.4954,4.651163,4.651163,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_431646cc58cc44__r7fam02__inst01__synth_merge_src1,0x05b30e8095c42f41691a94c21f0380c562e4200aca2a80b0f2d5525941ca6c77,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x05b30e8095c42f41691a94c21f0380c562e4200aca2a80b0f2d5525941ca6c77_0_native_,1639071247,1639071247,1,1.2477e+18,1.2477,1.2477,4.651163,4.651163,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_431646cc58cc44__r7fam02__inst01__synth_merge_src2,0x05b30e8095c42f41691a94c21f0380c562e4200aca2a80b0f2d5525941ca6c77,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x05b30e8095c42f41691a94c21f0380c562e4200aca2a80b0f2d5525941ca6c77_0_native_,1639071247,1639071247,1,1.2477e+18,1.2477,1.2477,4.651163,4.651163,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_431646cc58cc44__r7fam02__inst01__synth_unmatched_src,0x05b30e8095c42f41691a94c21f0380c562e4200aca2a80b0f2d5525941ca6c77,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x05b30e8095c42f41691a94c21f0380c562e4200aca2a80b0f2d5525941ca6c77_0_native_,1639071247,1639071247,1,2.4954e+18,2.4954,2.4954,4.651163,4.651163,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_431646cc58cc44__r7fam02__inst01__synth_noise_src_0,0x05b30e8095c42f41691a94c21f0380c562e4200aca2a80b0f2d5525941ca6c77,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x05b30e8095c42f41691a94c21f0380c562e4200aca2a80b0f2d5525941ca6c77_0_native_,1639071247,1639071247,1,2.4954e+18,2.4954,2.4954,4.651163,4.651163,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_431646cc58cc44__r7fam02__inst01__synth_noise_src_1,0x05b30e8095c42f41691a94c21f0380c562e4200aca2a80b0f2d5525941ca6c77,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x05b30e8095c42f41691a94c21f0380c562e4200aca2a80b0f2d5525941ca6c77_0_native_,1639071247,1639071247,1,2.4954e+18,2.4954,2.4954,4.651163,4.651163,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_7fa0c3bf29fb49__r7fam03__inst00__synth_split_src,0x07833c97d4fe449cd4b6111b8d7cd68ad9f63ad4a60263765df9bc482a8055f8,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x07833c97d4fe449cd4b6111b8d7cd68ad9f63ad4a60263765df9bc482a8055f8_0_native_,1638948055,1638948055,1,2.54e+17,0.254,0.254,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_7fa0c3bf29fb49__r7fam03__inst00__synth_merge_src1,0x07833c97d4fe449cd4b6111b8d7cd68ad9f63ad4a60263765df9bc482a8055f8,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x07833c97d4fe449cd4b6111b8d7cd68ad9f63ad4a60263765df9bc482a8055f8_0_native_,1638948055,1638948055,1,1.27e+17,0.127,0.127,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_7fa0c3bf29fb49__r7fam03__inst00__synth_merge_src2,0x07833c97d4fe449cd4b6111b8d7cd68ad9f63ad4a60263765df9bc482a8055f8,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x07833c97d4fe449cd4b6111b8d7cd68ad9f63ad4a60263765df9bc482a8055f8_0_native_,1638948055,1638948055,1,1.27e+17,0.127,0.127,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_7fa0c3bf29fb49__r7fam03__inst00__synth_unmatched_src,0x07833c97d4fe449cd4b6111b8d7cd68ad9f63ad4a60263765df9bc482a8055f8,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x07833c97d4fe449cd4b6111b8d7cd68ad9f63ad4a60263765df9bc482a8055f8_0_native_,1638948055,1638948055,1,2.54e+17,0.254,0.254,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_7fa0c3bf29fb49__r7fam03__inst00__synth_noise_src_0,0x07833c97d4fe449cd4b6111b8d7cd68ad9f63ad4a60263765df9bc482a8055f8,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x07833c97d4fe449cd4b6111b8d7cd68ad9f63ad4a60263765df9bc482a8055f8_0_native_,1638948055,1638948055,1,2.54e+17,0.254,0.254,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
