src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,bridge,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_de9689226f3841__r7fam00__inst01__synth_unmatched_src,bnb_flow_d5e65f2a5b254d__synth_hidden_dst,0.06,0,125.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_de9689226f3841__r7fam00__inst01__synth_noise_src_0,bnb_flow_d5e65f2a5b254d__synth_noise_dst_0,0.06,0.059808398030057,185,one_to_one,0.2445,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_de9689226f3841__r7fam00__inst01__synth_noise_src_1,bnb_flow_d5e65f2a5b254d__synth_noise_dst_1,0.06,0.059808398030057,245,one_to_one,0.2267,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_41432321361342__r7fam01__inst00__synth_split_src,bnb_flow_c296a07f721b46__synth_split_a,0.24,0.12,173.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.12,0.12,
eth_flow_41432321361342__r7fam01__inst00__synth_split_src,bnb_flow_c296a07f721b46__synth_split_b,0.24,0.12,173.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.12,0.12,
eth_flow_41432321361342__r7fam01__inst00__synth_merge_src1,bnb_flow_c296a07f721b46__synth_merge_dst,0.12,0.24,173.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.12,0.12,
eth_flow_41432321361342__r7fam01__inst00__synth_merge_src2,bnb_flow_c296a07f721b46__synth_merge_dst,0.12,0.24,173.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.12,0.12,
eth_flow_41432321361342__r7fam01__inst00__synth_unmatched_src,bnb_flow_c296a07f721b46__synth_hidden_dst,0.24,0,173.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_41432321361342__r7fam01__inst00__synth_noise_src_0,bnb_flow_c296a07f721b46__synth_noise_dst_0,0.24,0.119961689493011,233,one_to_one,0.2328,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_41432321361342__r7fam01__inst00__synth_noise_src_1,bnb_flow_c296a07f721b46__synth_noise_dst_1,0.24,0.119961689493011,293,one_to_one,0.2495,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_5b32cabe8cc743__r7fam01__inst01__synth_split_src,bnb_flow_1b527d80410846__synth_split_a,0.06,0.03,169.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.03,0.03,
eth_flow_5b32cabe8cc743__r7fam01__inst01__synth_split_src,bnb_flow_1b527d80410846__synth_split_b,0.06,0.03,169.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.03,0.03,
eth_flow_5b32cabe8cc743__r7fam01__inst01__synth_merge_src1,bnb_flow_1b527d80410846__synth_merge_dst,0.03,0.06,169.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.03,0.03,
eth_flow_5b32cabe8cc743__r7fam01__inst01__synth_merge_src2,bnb_flow_1b527d80410846__synth_merge_dst,0.03,0.06,169.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.03,0.03,
eth_flow_5b32cabe8cc743__r7fam01__inst01__synth_unmatched_src,bnb_flow_1b527d80410846__synth_hidden_dst,0.06,0,169.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_5b32cabe8cc743__r7fam01__inst01__synth_noise_src_0,bnb_flow_1b527d80410846__synth_noise_dst_0,0.06,0.0299060743583046,229,one_to_one,0.2251,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_5b32cabe8cc743__r7fam01__inst01__synth_noise_src_1,bnb_flow_1b527d80410846__synth_noise_dst_1,0.06,0.0299060743583046,289,one_to_one,0.2283,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1e116a36fb1b40__r7fam02__inst00__synth_split_src,bnb_flow_d101dc85f8ba4d__synth_split_a,179.03,89.515,191.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,89.515,89.515,
eth_flow_1e116a36fb1b40__r7fam02__inst00__synth_split_src,bnb_flow_d101dc85f8ba4d__synth_split_b,179.03,89.515,191.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,89.515,89.515,
eth_flow_1e116a36fb1b40__r7fam02__inst00__synth_merge_src1,bnb_flow_d101dc85f8ba4d__synth_merge_dst,89.515,179.03,191.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,89.515,89.515,
eth_flow_1e116a36fb1b40__r7fam02__inst00__synth_merge_src2,bnb_flow_d101dc85f8ba4d__synth_merge_dst,89.515,179.03,191.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,89.515,89.515,
eth_flow_1e116a36fb1b40__r7fam02__inst00__synth_unmatched_src,bnb_flow_d101dc85f8ba4d__synth_hidden_dst,179.03,0,191.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_1e116a36fb1b40__r7fam02__inst00__synth_noise_src_0,bnb_flow_d101dc85f8ba4d__synth_noise_dst_0,179.03,177.4562156321547,251,one_to_one,0.2205,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1e116a36fb1b40__r7fam02__inst00__synth_noise_src_1,bnb_flow_d101dc85f8ba4d__synth_noise_dst_1,179.03,177.4562156321547,311,one_to_one,0.2477,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_431646cc58cc44__r7fam02__inst01__synth_split_src,bnb_flow_7ac7380d8f3d45__synth_split_a,2.4954,0.8318,192.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.8318,0.8318,
eth_flow_431646cc58cc44__r7fam02__inst01__synth_split_src,bnb_flow_7ac7380d8f3d45__synth_split_b,2.4954,0.8318,192.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.8318,0.8318,
eth_flow_431646cc58cc44__r7fam02__inst01__synth_split_src,bnb_flow_7ac7380d8f3d45__synth_split_c,2.4954,0.8318,192.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.8318,0.8318,
eth_flow_431646cc58cc44__r7fam02__inst01__synth_merge_src1,bnb_flow_7ac7380d8f3d45__synth_merge_dst,1.2477,2.4954,192.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,1.2477,1.2477,
eth_flow_431646cc58cc44__r7fam02__inst01__synth_merge_src2,bnb_flow_7ac7380d8f3d45__synth_merge_dst,1.2477,2.4954,192.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,1.2477,1.2477,
eth_flow_431646cc58cc44__r7fam02__inst01__synth_unmatched_src,bnb_flow_7ac7380d8f3d45__synth_hidden_dst,2.4954,0,192.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_431646cc58cc44__r7fam02__inst01__synth_noise_src_0,bnb_flow_7ac7380d8f3d45__synth_noise_dst_0,2.4954,1.247334715879758,252,one_to_one,0.2558,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_431646cc58cc44__r7fam02__inst01__synth_noise_src_1,bnb_flow_7ac7380d8f3d45__synth_noise_dst_1,2.4954,1.247334715879758,312,one_to_one,0.2538,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_7fa0c3bf29fb49__r7fam03__inst00__synth_split_src,bnb_flow_9f535e85e32241__synth_split_a,0.254,0.08466666666666667,208.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.08466666666666667,0.08466666666666667,
eth_flow_7fa0c3bf29fb49__r7fam03__inst00__synth_split_src,bnb_flow_9f535e85e32241__synth_split_b,0.254,0.08466666666666667,208.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.08466666666666667,0.08466666666666667,
eth_flow_7fa0c3bf29fb49__r7fam03__inst00__synth_split_src,bnb_flow_9f535e85e32241__synth_split_c,0.254,0.08466666666666667,208.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.08466666666666667,0.08466666666666667,
eth_flow_7fa0c3bf29fb49__r7fam03__inst00__synth_merge_src1,bnb_flow_9f535e85e32241__synth_merge_dst,0.127,0.254,208.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.127,0.127,
eth_flow_7fa0c3bf29fb49__r7fam03__inst00__synth_merge_src2,bnb_flow_9f535e85e32241__synth_merge_dst,0.127,0.254,208.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.127,0.127,
eth_flow_7fa0c3bf29fb49__r7fam03__inst00__synth_unmatched_src,bnb_flow_9f535e85e32241__synth_hidden_dst,0.254,0,208.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_7fa0c3bf29fb49__r7fam03__inst00__synth_noise_src_0,bnb_flow_9f535e85e32241__synth_noise_dst_0,0.254,0.1269237593749631,268,one_to_one,0.2495,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_7fa0c3bf29fb49__r7fam03__inst00__synth_noise_src_1,bnb_flow_9f535e85e32241__synth_noise_dst_1,0.254,0.1269237593749631,328,one_to_one,0.2532,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_0376413a558843__r7fam03__inst01__synth_split_src,bnb_flow_7d0ab3766b534e__synth_split_a,0.9,0.45,207.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.45,0.45,
eth_flow_0376413a558843__r7fam03__inst01__synth_split_src,bnb_flow_7d0ab3766b534e__synth_split_b,0.9,0.45,207.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.45,0.45,
eth_flow_0376413a558843__r7fam03__inst01__synth_merge_src1,bnb_flow_7d0ab3766b534e__synth_merge_dst,0.45,0.9,207.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.45,0.45,
eth_flow_0376413a558843__r7fam03__inst01__synth_merge_src2,bnb_flow_7d0ab3766b534e__synth_merge_dst,0.45,0.9,207.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.45,0.45,
eth_flow_0376413a558843__r7fam03__inst01__synth_unmatched_src,bnb_flow_7d0ab3766b534e__synth_hidden_dst,0.9,0,207.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_0376413a558843__r7fam03__inst01__synth_noise_src_0,bnb_flow_7d0ab3766b534e__synth_noise_dst_0,0.9,0.4497694899180974,267,one_to_one,0.2475,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_0376413a558843__r7fam03__inst01__synth_noise_src_1,bnb_flow_7d0ab3766b534e__synth_noise_dst_1,0.9,0.4497694899180974,327,one_to_one,0.2305,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1f9dedfc829d4f__r7fam04__inst00__synth_split_src,bnb_flow_621f6abda2db49__synth_split_a,200.0,40.0,227.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,40.0,40.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst00__synth_split_src,bnb_flow_621f6abda2db49__synth_split_b,200.0,40.0,227.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,40.0,40.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst00__synth_split_src,bnb_flow_621f6abda2db49__synth_split_c,200.0,40.0,227.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,40.0,40.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst00__synth_split_src,bnb_flow_621f6abda2db49__synth_split_d,200.0,40.0,227.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,40.0,40.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst00__synth_split_src,bnb_flow_621f6abda2db49__synth_split_e,200.0,40.0,227.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,40.0,40.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst00__synth_merge_src1,bnb_flow_621f6abda2db49__synth_merge_dst,100.0,200.0,227.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,100.0,100.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst00__synth_merge_src2,bnb_flow_621f6abda2db49__synth_merge_dst,100.0,200.0,227.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,100.0,100.0,
eth_flow_1f9dedfc829d4f__r7fam04__inst00__synth_unmatched_src,bnb_flow_621f6abda2db49__synth_hidden_dst,200.0,0,227.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_1f9dedfc829d4f__r7fam04__inst00__synth_noise_src_0,bnb_flow_621f6abda2db49__synth_noise_dst_0,200.0,198.46755170476263,287,one_to_one,0.2471,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_1f9dedfc829d4f__r7fam04__inst00__synth_noise_src_1,bnb_flow_621f6abda2db49__synth_noise_dst_1,200.0,198.46755170476263,347,one_to_one,0.224,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_46cfba9168d54e__r7fam04__inst01__synth_split_src,bnb_flow_d57a707c90a14b__synth_split_a,257.634769,42.93912816666667,218.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,42.93912816666667,42.93912816666667,
eth_flow_46cfba9168d54e__r7fam04__inst01__synth_split_src,bnb_flow_d57a707c90a14b__synth_split_b,257.634769,42.93912816666667,218.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,42.93912816666667,42.93912816666667,
eth_flow_46cfba9168d54e__r7fam04__inst01__synth_split_src,bnb_flow_d57a707c90a14b__synth_split_c,257.634769,42.93912816666667,218.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,42.93912816666667,42.93912816666667,
eth_flow_46cfba9168d54e__r7fam04__inst01__synth_split_src,bnb_flow_d57a707c90a14b__synth_split_d,257.634769,42.93912816666667,218.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,42.93912816666667,42.93912816666667,
eth_flow_46cfba9168d54e__r7fam04__inst01__synth_split_src,bnb_flow_d57a707c90a14b__synth_split_e,257.634769,42.93912816666667,218.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,42.93912816666667,42.93912816666667,
eth_flow_46cfba9168d54e__r7fam04__inst01__synth_split_src,bnb_flow_d57a707c90a14b__synth_split_f,257.634769,42.93912816666667,218.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,42.93912816666667,42.93912816666667,
eth_flow_46cfba9168d54e__r7fam04__inst01__synth_merge_src1,bnb_flow_d57a707c90a14b__synth_merge_dst,128.8173845,257.634769,218.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,128.8173845,128.8173845,
eth_flow_46cfba9168d54e__r7fam04__inst01__synth_merge_src2,bnb_flow_d57a707c90a14b__synth_merge_dst,128.8173845,257.634769,218.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,128.8173845,128.8173845,
eth_flow_46cfba9168d54e__r7fam04__inst01__synth_unmatched_src,bnb_flow_d57a707c90a14b__synth_hidden_dst,257.634769,0,218.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_46cfba9168d54e__r7fam04__inst01__synth_noise_src_0,bnb_flow_d57a707c90a14b__synth_noise_dst_0,257.634769,256.0321903125522,278,one_to_one,0.2393,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_46cfba9168d54e__r7fam04__inst01__synth_noise_src_1,bnb_flow_d57a707c90a14b__synth_noise_dst_1,257.634769,256.0321903125522,338,one_to_one,0.2578,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_b0a4d1a76c1f45__r7fam05__inst00__synth_split_src,bnb_flow_7f02f1b3201b48__synth_split_a,89.459196,29.819732000000002,251.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,29.819732000000002,29.819732000000002,
eth_flow_b0a4d1a76c1f45__r7fam05__inst00__synth_split_src,bnb_flow_7f02f1b3201b48__synth_split_b,89.459196,29.819732000000002,251.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,29.819732000000002,29.819732000000002,
eth_flow_b0a4d1a76c1f45__r7fam05__inst00__synth_split_src,bnb_flow_7f02f1b3201b48__synth_split_c,89.459196,29.819732000000002,251.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,29.819732000000002,29.819732000000002,
eth_flow_b0a4d1a76c1f45__r7fam05__inst00__synth_merge_src1,bnb_flow_7f02f1b3201b48__synth_merge_dst,44.729598,89.459196,251.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,44.729598,44.729598,
eth_flow_b0a4d1a76c1f45__r7fam05__inst00__synth_merge_src2,bnb_flow_7f02f1b3201b48__synth_merge_dst,44.729598,89.459196,251.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,44.729598,44.729598,
eth_flow_b0a4d1a76c1f45__r7fam05__inst00__synth_unmatched_src,bnb_flow_7f02f1b3201b48__synth_hidden_dst,89.459196,0,251.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_b0a4d1a76c1f45__r7fam05__inst00__synth_noise_src_0,bnb_flow_7f02f1b3201b48__synth_noise_dst_0,89.459196,87.96488339273326,311,one_to_one,0.2444,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_b0a4d1a76c1f45__r7fam05__inst00__synth_noise_src_1,bnb_flow_7f02f1b3201b48__synth_noise_dst_1,89.459196,87.96488339273326,371,one_to_one,0.2297,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_c32fbdddc0c74f__r7fam05__inst01__synth_split_src,bnb_flow_66e1b581e19345__synth_split_a,0.012,0.006,265.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.006,0.006,
eth_flow_c32fbdddc0c74f__r7fam05__inst01__synth_split_src,bnb_flow_66e1b581e19345__synth_split_b,0.012,0.006,265.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.006,0.006,
eth_flow_c32fbdddc0c74f__r7fam05__inst01__synth_merge_src1,bnb_flow_66e1b581e19345__synth_merge_dst,0.006,0.012,265.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.006,0.006,
eth_flow_c32fbdddc0c74f__r7fam05__inst01__synth_merge_src2,bnb_flow_66e1b581e19345__synth_merge_dst,0.006,0.012,265.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.006,0.006,
eth_flow_c32fbdddc0c74f__r7fam05__inst01__synth_unmatched_src,bnb_flow_66e1b581e19345__synth_hidden_dst,0.012,0,265.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_c32fbdddc0c74f__r7fam05__inst01__synth_noise_src_0,bnb_flow_66e1b581e19345__synth_noise_dst_0,0.012,0.0059152180459841,325,one_to_one,0.2278,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_c32fbdddc0c74f__r7fam05__inst01__synth_noise_src_1,bnb_flow_66e1b581e19345__synth_noise_dst_1,0.012,0.0059152180459841,385,one_to_one,0.221,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_9f2f40971fb94b__r7fam06__inst00__synth_split_src,bnb_flow_942bcd51e26b4b__synth_split_a,1098.572192,183.09536533333335,152.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,183.09536533333335,183.09536533333335,
eth_flow_9f2f40971fb94b__r7fam06__inst00__synth_split_src,bnb_flow_942bcd51e26b4b__synth_split_b,1098.572192,183.09536533333335,152.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,183.09536533333335,183.09536533333335,
eth_flow_9f2f40971fb94b__r7fam06__inst00__synth_split_src,bnb_flow_942bcd51e26b4b__synth_split_c,1098.572192,183.09536533333335,152.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,183.09536533333335,183.09536533333335,
eth_flow_9f2f40971fb94b__r7fam06__inst00__synth_split_src,bnb_flow_942bcd51e26b4b__synth_split_d,1098.572192,183.09536533333335,152.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,183.09536533333335,183.09536533333335,
eth_flow_9f2f40971fb94b__r7fam06__inst00__synth_split_src,bnb_flow_942bcd51e26b4b__synth_split_e,1098.572192,183.09536533333335,152.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,183.09536533333335,183.09536533333335,
eth_flow_9f2f40971fb94b__r7fam06__inst00__synth_split_src,bnb_flow_942bcd51e26b4b__synth_split_f,1098.572192,183.09536533333335,152.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,183.09536533333335,183.09536533333335,
eth_flow_9f2f40971fb94b__r7fam06__inst00__synth_merge_src1,bnb_flow_942bcd51e26b4b__synth_merge_dst,549.286096,1098.572192,152.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,549.286096,549.286096,
eth_flow_9f2f40971fb94b__r7fam06__inst00__synth_merge_src2,bnb_flow_942bcd51e26b4b__synth_merge_dst,549.286096,1098.572192,152.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,549.286096,549.286096,
eth_flow_9f2f40971fb94b__r7fam06__inst00__synth_unmatched_src,bnb_flow_942bcd51e26b4b__synth_hidden_dst,1098.572192,0,152.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_9f2f40971fb94b__r7fam06__inst00__synth_noise_src_0,bnb_flow_942bcd51e26b4b__synth_noise_dst_0,1098.572192,1096.6790459100887,212,one_to_one,0.254,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_9f2f40971fb94b__r7fam06__inst00__synth_noise_src_1,bnb_flow_942bcd51e26b4b__synth_noise_dst_1,1098.572192,1096.6790459100887,272,one_to_one,0.2593,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_b4e0bf5fa5024b__r7fam06__inst01__synth_split_src,bnb_flow_a0e59c1dbc5447__synth_split_a,1151.0,383.6666666666667,157.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,383.6666666666667,383.6666666666667,
eth_flow_b4e0bf5fa5024b__r7fam06__inst01__synth_split_src,bnb_flow_a0e59c1dbc5447__synth_split_b,1151.0,383.6666666666667,157.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,383.6666666666667,383.6666666666667,
eth_flow_b4e0bf5fa5024b__r7fam06__inst01__synth_split_src,bnb_flow_a0e59c1dbc5447__synth_split_c,1151.0,383.6666666666667,157.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,383.6666666666667,383.6666666666667,
eth_flow_b4e0bf5fa5024b__r7fam06__inst01__synth_merge_src1,bnb_flow_a0e59c1dbc5447__synth_merge_dst,575.5,1151.0,157.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,575.5,575.5,
